,NO2,O3,PM10,SO2,WSR,WDV
2023-01-02 16:00:00,0.0301999999999999,0.039,69.0,0.0039,5.4,158.0
2023-01-02 17:00:00,0.0335,0.036,96.0,0.0044,6.1,168.0
2023-01-02 18:00:00,0.0503,0.02,94.0,0.0081,13.2,167.0
2023-01-02 19:00:00,0.0632,0.012,112.0,0.0186999999999999,15.4,177.0
2023-01-02 20:00:00,0.0716,0.008,119.0,0.0198,4.1,89.0
2023-01-02 21:00:00,0.0705,0.008,149.0,0.0144,2.1,258.0
2023-01-02 22:00:00,0.0675,0.008,212.0,0.0116,0.9,227.0
2023-01-02 23:00:00,0.0670999999999999,0.0075,189.0,0.0104,0.4,323.0
2023-01-03 00:00:00,0.061,0.007,211.0,0.0089,0.2,320.0
2023-01-03 01:00:00,0.0589,0.007,235.0,0.0073,0.1,284.0
2023-01-03 02:00:00,0.0494,0.007,257.0,0.0058,0.1,322.0
2023-01-03 03:00:00,0.04,0.009,192.0,0.0047,0.1,346.0
2023-01-03 04:00:00,0.0226999999999999,0.011,124.0,0.003,0.1,31.0
2023-01-03 05:00:00,0.0146,0.017,91.0,0.0022,0.1333333333333333,343.0
2023-01-03 06:00:00,0.0115,0.02,63.0,0.0019,0.1666666666666666,315.0
2023-01-03 07:00:00,0.0127,0.022,74.0,0.0025,0.2,356.0
2023-01-03 08:00:00,0.0196,0.019,70.0,0.0050999999999999,1.5,327.0
2023-01-03 09:00:00,0.0121999999999999,0.027,96.0,0.005,6.8,341.0
2023-01-03 10:00:00,0.0116999999999999,0.029,152.0,0.0099,1.1,352.0
2023-01-03 11:00:00,0.0096999999999999,0.032,89.0,0.0027,4.8,346.0
2023-01-03 12:00:00,0.0081,0.033,85.0,0.0021,7.0,344.0
2023-01-03 13:00:00,0.0114,0.032,54.0,0.0021,4.6,36.0
2023-01-03 14:00:00,0.0139,0.032,44.0,0.0026,6.2,122.0
2023-01-03 15:00:00,0.0206,0.036,52.0,0.0048,13.7,135.0
2023-01-03 16:00:00,0.0394,0.056,68.0,0.0314,18.2,145.0
2023-01-03 17:00:00,0.0434,0.045,136.0,0.0456,21.2,140.0
2023-01-03 18:00:00,0.0426,0.019,141.0,0.0203,32.4,141.0
2023-01-03 19:00:00,0.0451,0.011,95.0,0.0106,28.6,132.0
2023-01-03 20:00:00,0.0445,0.009,80.0,0.0047,31.2,157.0
2023-01-03 21:00:00,0.0474,0.007,105.0,0.0033,27.3,173.0
2023-01-03 22:00:00,0.048,0.007,117.0,0.0031,24.4,166.0
2023-01-03 23:00:00,0.0466,0.007,104.0,0.0026,19.4,177.0
2023-01-04 00:00:00,0.0429,0.0073333333333333,115.0,0.0037,21.9,356.0
2023-01-04 01:00:00,0.0439,0.0076666666666666,144.0,0.0043,28.4,297.0
2023-01-04 02:00:00,0.0425,0.008,136.0,0.0039,31.7,325.0
2023-01-04 03:00:00,0.0421,0.007,154.0,0.004,28.7,288.0
2023-01-04 04:00:00,0.0397999999999999,0.007,146.0,0.0031,27.2,277.0
2023-01-04 05:00:00,0.0402999999999999,0.007,124.0,0.0038,28.9,327.0
2023-01-04 06:00:00,0.0396,0.0073333333333333,201.0,0.0036,28.2,271.0
2023-01-04 07:00:00,0.04,0.0076666666666666,210.0,0.0036,27.4,275.0
2023-01-04 08:00:00,0.0415,0.008,213.0,0.0049,28.1,302.0
2023-01-04 09:00:00,0.0458999999999999,0.009,266.0,0.0047,20.6,308.0
2023-01-04 10:00:00,0.0428,0.013,253.0,0.0088,8.7,324.0
2023-01-04 11:00:00,0.0377,0.02,161.0,0.0055,4.6,236.0
2023-01-04 12:00:00,0.0315,0.029,120.0,0.007,9.9,151.0
2023-01-04 13:00:00,0.0218,0.035,87.0,0.0044,13.6,148.0
2023-01-04 14:00:00,0.0212,0.037,69.0,0.0054,13.8,131.0
2023-01-04 15:00:00,0.0231,0.046,59.0,0.0088,14.9,148.0
2023-01-04 16:00:00,0.0286,0.048,70.0,0.0179,18.3,153.0
2023-01-04 17:00:00,0.0334,0.036,87.0,0.0128,22.1,151.0
2023-01-04 18:00:00,0.0385,0.025,81.0,0.0069,18.6,155.0
2023-01-04 19:00:00,0.0542,0.009,93.0,0.0031,25.1,146.0
2023-01-04 20:00:00,0.0562999999999999,0.007,121.0,0.0039,80.2,152.0
2023-01-04 21:00:00,0.0547999999999999,0.007,147.0,0.0050999999999999,90.6,154.0
2023-01-04 22:00:00,0.0527,0.008,157.0,0.0042,81.0,149.0
2023-01-04 23:00:00,0.0289,0.022,159.0,0.0062,93.2,150.0
2023-01-05 00:00:00,0.0288,0.02,76.0,0.0046,112.7,150.0
2023-01-05 01:00:00,0.0334,0.017,71.0,0.01,42.7,143.0
2023-01-05 02:00:00,0.0381,0.012,89.0,0.0081,4.7,60.0
2023-01-05 03:00:00,0.0322999999999999,0.012,69.0,0.0053,2.8,344.0
2023-01-05 04:00:00,0.0247,0.017,61.0,0.0040999999999999,3.6,320.0
2023-01-05 05:00:00,0.0409,0.008,57.0,0.0033,4.9,311.0
2023-01-05 06:00:00,0.0445,0.007,76.0,0.0054,5.5,299.0
2023-01-05 07:00:00,0.0462999999999999,0.008,90.0,0.0065,6.7,306.0
2023-01-05 08:00:00,0.0475,0.008,131.0,0.0064,7.4,310.0
2023-01-05 09:00:00,0.0428,0.01,199.0,0.0056,7.4,310.0
2023-01-05 10:00:00,0.0285,0.023,204.0,0.0047,5.8,318.0
2023-01-05 11:00:00,0.0277,0.03,125.0,0.0056,3.0,356.0
2023-01-05 12:00:00,0.0163,0.041,133.0,0.0049,0.2,350.0
2023-01-05 13:00:00,0.0263,0.041,78.0,0.0054,0.1,83.0
2023-01-05 14:00:00,0.0283999999999999,0.042,84.0,0.0055,7.05,149.0
2023-01-05 15:00:00,0.033,0.042,95.0,0.0044,14.0,140.0
2023-01-05 16:00:00,0.0364,0.054,81.0,0.0098,8.6,135.0
2023-01-05 17:00:00,0.042,0.061,100.0,0.0202,8.2,150.0
2023-01-05 18:00:00,0.0471,0.028,103.0,0.0153,4.5,149.0
2023-01-05 19:00:00,0.0522,0.01,93.0,0.0077,3.0,136.0
2023-01-05 20:00:00,0.0433,0.011,97.0,0.0055,7.6,129.0
2023-01-05 21:00:00,0.0438,0.009,84.0,0.003,9.3,156.0
2023-01-05 22:00:00,0.0446,0.007,103.0,0.0037,0.3,143.0
2023-01-05 23:00:00,0.0414,0.008,120.0,0.0064,0.1,149.0
2023-01-06 00:00:00,0.0293,0.013,99.0,0.0077,0.1,201.25
2023-01-06 01:00:00,0.0196,0.016,78.0,0.0035,0.1,253.5
2023-01-06 02:00:00,0.0189,0.016,52.0,0.0028,0.1,305.75
2023-01-06 03:00:00,0.0165,0.016,48.0,0.0027,0.1,358.0
2023-01-06 04:00:00,0.0141,0.017,46.0,0.0027,0.1,262.0
2023-01-06 05:00:00,0.0153,0.015,36.0,0.0024,0.1,166.0
2023-01-06 06:00:00,0.0216,0.011,42.0,0.003,0.1,120.0
2023-01-06 07:00:00,0.0256,0.009,53.0,0.0033,0.15,140.5
2023-01-06 08:00:00,0.0265,0.011,65.0,0.0031,0.2,161.0
2023-01-06 09:00:00,0.0298,0.009,67.0,0.0029,5.6,152.0
2023-01-06 10:00:00,0.0254,0.014,85.0,0.0026,7.1,153.0
2023-01-06 11:00:00,0.0222,0.019,94.0,0.0026,1.3,151.0
2023-01-06 12:00:00,0.016,0.026,92.0,0.0027,0.1,357.0
2023-01-06 13:00:00,0.0191,0.036,68.0,0.0024,2.5000000000000004,98.0
2023-01-06 14:00:00,0.0259,0.038,81.0,0.0027,4.9,146.0
2023-01-06 15:00:00,0.0243,0.034,112.0,0.0025,16.2,151.0
2023-01-06 16:00:00,0.0232,0.028,107.0,0.0025,26.6,142.0
2023-01-06 17:00:00,0.0257,0.024,77.0,0.0028,32.1,144.0
2023-01-06 18:00:00,0.0314,0.018,97.0,0.0033,36.6,144.0
2023-01-06 19:00:00,0.0443,0.009,88.0,0.0033,33.7,150.0
2023-01-06 20:00:00,0.0462999999999999,0.007,113.0,0.0034,7.5,150.0
2023-01-06 21:00:00,0.0486,0.006,139.0,0.0035,4.2,141.0
2023-01-06 22:00:00,0.0487999999999999,0.006,164.0,0.0038,0.9,99.0
2023-01-06 23:00:00,0.0382999999999999,0.008,167.0,0.0050999999999999,7.6,124.0
2023-01-07 00:00:00,0.031,0.008,104.0,0.0056,8.3,142.0
2023-01-07 01:00:00,0.0243,0.009,78.0,0.0055,15.5,148.0
2023-01-07 02:00:00,0.0212,0.01,60.0,0.0043,15.2,147.0
2023-01-07 03:00:00,0.0203999999999999,0.01,47.0,0.0033,7.2,145.0
2023-01-07 04:00:00,0.0146,0.013,34.0,0.0025,3.9,40.0
2023-01-07 05:00:00,0.0169,0.01,42.0,0.0022,7.4,317.0
2023-01-07 06:00:00,0.023,0.008,56.0,0.0021,6.6,315.0
2023-01-07 07:00:00,0.0268,0.007,75.0,0.0021,11.5,300.0
2023-01-07 08:00:00,0.0256,0.007,85.0,0.002,15.7,299.0
2023-01-07 09:00:00,0.0259,0.011,101.0,0.0023,7.4,308.0
2023-01-07 10:00:00,0.022,0.017,109.0,0.0026,6.5,326.0
2023-01-07 11:00:00,0.0136999999999999,0.025,107.0,0.0050999999999999,10.3,348.0
2023-01-07 12:00:00,0.01,0.03,83.0,0.0039,15.5,2.0
2023-01-07 13:00:00,0.009,0.033,72.0,0.0031,13.8,16.0
2023-01-07 14:00:00,0.0099,0.036,59.0,0.0028,12.2,21.0
2023-01-07 15:00:00,0.0158,0.035,61.0,0.0029,11.1,54.0
2023-01-07 16:00:00,0.0223,0.031,67.0,0.0032,9.3,138.0
2023-01-07 17:00:00,0.0233,0.026,92.0,0.0034,7.2,138.0
2023-01-07 18:00:00,0.0292,0.018,78.0,0.0039,8.1,140.0
2023-01-07 19:00:00,0.0325,0.013,67.0,0.0066,3.8,114.0
2023-01-07 20:00:00,0.0272,0.015,71.0,0.003,5.5,8.0
2023-01-07 21:00:00,0.0116999999999999,0.022,82.0,0.0027,8.9,335.0
2023-01-07 22:00:00,0.0154,0.019,49.0,0.0047,10.0,332.0
2023-01-07 23:00:00,0.0139,0.018,59.0,0.0045,9.4,329.0
2023-01-08 00:00:00,0.0136999999999999,0.02,55.0,0.007,19.0,330.0
2023-01-08 01:00:00,0.0101,0.024,54.0,0.0074,17.2,340.0
2023-01-08 02:00:00,0.008,0.024,49.0,0.0032,8.8,326.0
2023-01-08 03:00:00,0.008,0.023,51.0,0.0037,11.5,341.0
2023-01-08 04:00:00,0.0065,0.024,48.0,0.004,14.1,338.0
2023-01-08 05:00:00,0.0073,0.025,40.0,0.0143,20.6,348.0
2023-01-08 06:00:00,0.0050999999999999,0.028,54.0,0.0039,14.4,347.0
2023-01-08 07:00:00,0.005,0.029,46.0,0.0031,16.7,344.0
2023-01-08 08:00:00,0.0063,0.028,67.0,0.0029,15.9,346.0
2023-01-08 09:00:00,0.0077,0.028,55.0,0.0034,14.9,353.0
2023-01-08 10:00:00,0.0096999999999999,0.026,53.0,0.0039,13.6,3.0
2023-01-08 11:00:00,0.0089,0.027,38.0,0.0028,14.0,359.0
2023-01-08 12:00:00,0.0081,0.029,48.0,0.0042,12.1,348.0
2023-01-08 13:00:00,0.0077,0.032,40.0,0.0032,21.0,356.0
2023-01-08 14:00:00,0.0070999999999999,0.033,43.0,0.0024,19.5,12.0
2023-01-08 15:00:00,0.0079,0.035,47.0,0.0026,2.7,50.0
2023-01-08 16:00:00,0.014,0.033,46.0,0.0029,0.8,152.0
2023-01-08 17:00:00,0.0203999999999999,0.032,57.0,0.0057,0.8,146.0
2023-01-08 18:00:00,0.024,0.032,56.0,0.0251,1.3,146.0
2023-01-08 19:00:00,0.0322,0.019,70.0,0.0161,6.8,155.0
2023-01-08 20:00:00,0.0321,0.012,83.0,0.0052,4.2,151.0
2023-01-08 21:00:00,0.0269,0.013,92.0,0.0035,1.0,150.0
2023-01-08 22:00:00,0.0295,0.011,68.0,0.0028,2.1,160.0
2023-01-08 23:00:00,0.0362,0.008,86.0,0.0028,10.1,159.0
2023-01-09 00:00:00,0.0337,0.008,88.0,0.0026,5.6,150.0
2023-01-09 01:00:00,0.0296,0.01,90.0,0.0027,6.9,151.0
2023-01-09 02:00:00,0.0118,0.024,73.0,0.0027,8.1,133.0
2023-01-09 03:00:00,0.0114,0.025,46.0,0.0024,8.0,109.0
2023-01-09 04:00:00,0.013,0.021,46.0,0.0033,7.6,133.0
2023-01-09 05:00:00,0.0154,0.02,41.0,0.0022,7.9,148.0
2023-01-09 06:00:00,0.0265,0.013,43.0,0.0028,6.0,145.0
2023-01-09 07:00:00,0.0315,0.011,52.0,0.0049,6.8,148.0
2023-01-09 08:00:00,0.0341,0.01,67.0,0.009,6.7,154.0
2023-01-09 09:00:00,0.0377,0.013,81.0,0.0153,5.4,149.0
2023-01-09 10:00:00,0.0337,0.019,84.0,0.0126,0.1,114.0
2023-01-09 11:00:00,0.0289,0.026,81.0,0.0128,2.9,151.0
2023-01-09 12:00:00,0.0235,0.03,86.0,0.0064,7.7,169.0
2023-01-09 13:00:00,0.0163999999999999,0.035,72.0,0.0032,5.4,151.0
2023-01-09 14:00:00,0.0159,0.04,49.0,0.0028,4.6,172.0
2023-01-09 15:00:00,0.0255,0.043,58.0,0.0119,1.8,148.0
2023-01-09 16:00:00,0.0258,0.042,74.0,0.0166,1.2,159.0
2023-01-09 17:00:00,0.0308999999999999,0.036,78.0,0.0182,0.3,159.0
2023-01-09 18:00:00,0.0334,0.022,71.0,0.0118,3.5,146.0
2023-01-09 19:00:00,0.0355,0.013,70.0,0.0111,2.2,147.0
2023-01-09 20:00:00,0.0356,0.009,78.0,0.005,8.9,157.0
2023-01-09 21:00:00,0.0375,0.008,86.0,0.0032,7.9,160.0
2023-01-09 22:00:00,0.0376,0.007,84.0,0.0027,7.9,155.0
2023-01-09 23:00:00,0.0381,0.006,88.0,0.0025,5.5,158.0
2023-01-10 00:00:00,0.0358,0.006,100.0,0.0027,2.1,38.0
2023-01-10 01:00:00,0.0315,0.006,114.0,0.0029,2.7,14.0
2023-01-10 02:00:00,0.0285,0.007,90.0,0.0026,3.1,325.0
2023-01-10 03:00:00,0.0298,0.007,76.0,0.0026,4.2,352.0
2023-01-10 04:00:00,0.0311,0.007,77.0,0.0029,5.4,330.0
2023-01-10 05:00:00,0.0293,0.0073333333333333,115.0,0.0028,4.3,323.0
2023-01-10 06:00:00,0.0318,0.0076666666666666,103.0,0.0025,5.5,299.0
2023-01-10 07:00:00,0.0327,0.008,137.0,0.0027,6.4,313.0
2023-01-10 08:00:00,0.0345,0.008,164.0,0.0029,2.3,290.0
2023-01-10 09:00:00,0.0405,0.008,200.0,0.0042,4.7,341.0
2023-01-10 10:00:00,0.0476,0.01,254.0,0.0042,5.6,326.0
2023-01-10 11:00:00,0.042,0.019,226.0,0.0044,3.5,15.0
2023-01-10 12:00:00,0.035,0.037,163.0,0.0046,4.6,286.0
2023-01-10 13:00:00,0.0214,0.058,150.0,0.0039,4.6,308.0
2023-01-10 14:00:00,0.016,0.063,133.0,0.0031,3.1,29.0
2023-01-10 15:00:00,0.0344,0.058,90.0,0.003,7.8,154.0
2023-01-10 16:00:00,0.0412999999999999,0.045,115.0,0.003,9.1,159.0
2023-01-10 17:00:00,0.0399,0.057,107.0,0.0107,13.1,160.0
2023-01-10 18:00:00,0.0523999999999999,0.029,101.0,0.0035,10.6,150.0
2023-01-10 19:00:00,0.0625,0.015,110.0,0.0038,9.5,145.0
2023-01-10 20:00:00,0.0581,0.007,125.0,0.0035,10.9,152.0
2023-01-10 21:00:00,0.0564,0.007,180.0,0.0032,2.7,150.0
2023-01-10 22:00:00,0.051,0.007,159.0,0.0037,3.9,153.0
2023-01-10 23:00:00,0.0427,0.0075,173.0,0.0029,0.1,147.0
2023-01-11 00:00:00,0.0327999999999999,0.008,109.0,0.0035,3.8,353.0
2023-01-11 01:00:00,0.0265,0.01,69.0,0.0032,3.4,310.0
2023-01-11 02:00:00,0.0362,0.007,58.0,0.0031,5.1,280.0
2023-01-11 03:00:00,0.0378,0.007,118.0,0.0035,3.8,300.0
2023-01-11 04:00:00,0.0373,0.008,125.0,0.0034,4.0,294.0
2023-01-11 05:00:00,0.0395,0.008,132.0,0.0034,2.3,325.0
2023-01-11 06:00:00,0.0392999999999999,0.008,142.0,0.0033499999999999,2.5,349.0
2023-01-11 07:00:00,0.0415,0.009,152.0,0.0033,5.0,310.0
2023-01-11 08:00:00,0.0387,0.008,178.0,0.0033,2.9,278.0
2023-01-11 09:00:00,0.0419,0.01,208.0,0.0043,9.1,316.0
2023-01-11 10:00:00,0.026,0.02,238.0,0.0028,8.8,303.0
2023-01-11 11:00:00,0.0466,0.021,177.0,0.0043,6.7,274.0
2023-01-11 12:00:00,0.0431,0.03,190.0,0.0048,4.2,262.0
2023-01-11 13:00:00,0.0442,0.044,166.0,0.0044,4.2,206.0
2023-01-11 14:00:00,0.053,0.05,158.0,0.0049,17.2,156.0
2023-01-11 15:00:00,0.063,0.045,138.0,0.0045,19.6,150.0
2023-01-11 16:00:00,0.0432,0.058,145.0,0.0036,20.6,158.0
2023-01-11 17:00:00,0.0458,0.061,119.0,0.0130999999999999,19.7,155.0
2023-01-11 18:00:00,0.0632,0.044,116.0,0.0176,24.5,145.0
2023-01-11 19:00:00,0.0742999999999999,0.014,119.0,0.0163,18.0,136.0
2023-01-11 20:00:00,0.0697,0.008,117.0,0.0078,17.7,143.0
2023-01-11 21:00:00,0.0613,0.007,140.0,0.013,14.4,152.0
2023-01-11 22:00:00,0.0565,0.007,150.0,0.0085,1.3,356.0
2023-01-11 23:00:00,0.0625,0.007,173.0,0.0081,1.0,159.0
2023-01-12 00:00:00,0.0535,0.00725,247.0,0.0057,0.7,349.0
2023-01-12 01:00:00,0.0418,0.0075,189.0,0.0067,3.6,325.0
2023-01-12 02:00:00,0.0472999999999999,0.00775,113.0,0.0052,5.8,287.0
2023-01-12 03:00:00,0.0495,0.008,145.5,0.0054,6.8,283.5
2023-01-12 04:00:00,0.0418,0.007,178.0,0.0056,7.8,280.0
2023-01-12 05:00:00,0.0453,0.007,129.0,0.0060999999999999,6.8,302.0
2023-01-12 06:00:00,0.0232,0.02,137.0,0.0050999999999999,19.1,340.0
2023-01-12 07:00:00,0.011,0.028,446.0,0.0032,24.1,1.0
2023-01-12 08:00:00,0.0143,0.028,242.0,0.0115,22.6,352.0
2023-01-12 09:00:00,0.01245,0.031,189.5,0.0078,18.4,351.5
2023-01-12 10:00:00,0.0106,0.034,137.0,0.0040999999999999,14.2,351.0
2023-01-12 11:00:00,0.0096,0.037,193.0,0.003,24.5,4.0
2023-01-12 12:00:00,0.0091,0.038,82.0,0.0023,28.4,14.0
2023-01-12 13:00:00,0.0089,0.039,72.0,0.0021,26.0,12.0
2023-01-12 14:00:00,0.0094,0.038,50.0,0.002,19.4,13.0
2023-01-12 15:00:00,0.0094,0.039,60.0,0.0017,19.0,19.0
2023-01-12 16:00:00,0.0096999999999999,0.038,54.0,0.0017,24.7,22.0
2023-01-12 17:00:00,0.0098,0.038,55.0,0.0021,29.5,20.0
2023-01-12 18:00:00,0.0146,0.034,50.0,0.0022,36.6,19.0
2023-01-12 19:00:00,0.0189,0.03,70.0,0.0025,36.1,11.0
2023-01-12 20:00:00,0.0143,0.032,71.0,0.0019,52.2,10.0
2023-01-12 21:00:00,0.0130999999999999,0.032,62.0,0.0018,46.8,4.0
2023-01-12 22:00:00,0.0161,0.029,52.0,0.002,44.6,344.0
2023-01-12 23:00:00,0.0159,0.029,37.0,0.0022,37.5,336.0
2023-01-13 00:00:00,0.0083,0.034,41.0,0.0018,46.8,1.0
2023-01-13 01:00:00,0.0088,0.032,43.0,0.002,42.3,340.0
2023-01-13 02:00:00,0.0163999999999999,0.026,34.0,0.0027,28.3,310.0
2023-01-13 03:00:00,0.0156,0.026,42.0,0.002,25.0,321.0
2023-01-13 04:00:00,0.0171,0.024,41.0,0.0069,29.8,340.0
2023-01-13 05:00:00,0.0184,0.024,25.0,0.0026,33.8,323.0
2023-01-13 06:00:00,0.0313,0.014,32.0,0.0025,41.6,319.0
2023-01-13 07:00:00,0.0361,0.011,59.0,0.006,52.0,331.0
2023-01-13 08:00:00,0.0354,0.013,58.0,0.0077,51.1,323.0
2023-01-13 09:00:00,0.0377,0.014,72.0,0.008,19.3,332.0
2023-01-13 10:00:00,0.0195,0.026,101.0,0.0092,19.1,353.0
2023-01-13 11:00:00,0.0098,0.033,54.0,0.0023,5.9,29.0
2023-01-13 12:00:00,0.013,0.033,39.0,0.0026,6.5,6.0
2023-01-13 13:00:00,0.009,0.038,44.0,0.0027,4.1,10.0
2023-01-13 14:00:00,0.0130999999999999,0.038,36.0,0.0027,4.8,34.0
2023-01-13 15:00:00,0.0205,0.039,37.0,0.0028,5.8,148.0
2023-01-13 16:00:00,0.0273999999999999,0.045,54.0,0.0055,7.7,145.0
2023-01-13 17:00:00,0.038,0.04,65.0,0.0163999999999999,12.0,119.0
2023-01-13 18:00:00,0.0467999999999999,0.039,74.0,0.0768,18.2,149.0
2023-01-13 19:00:00,0.0378,0.019,108.0,0.0060999999999999,25.9,144.0
2023-01-13 20:00:00,0.0378999999999999,0.016,67.0,0.0025,17.5,143.0
2023-01-13 21:00:00,0.0441,0.01,52.0,0.0033,10.3,154.0
2023-01-13 22:00:00,0.0397999999999999,0.012,88.0,0.0032,9.5,154.0
2023-01-13 23:00:00,0.0461,0.009,79.0,0.0075,7.3,139.0
2023-01-14 00:00:00,0.0439,0.009,113.0,0.0085,8.3,144.0
2023-01-14 01:00:00,0.0462,0.008,140.0,0.0069,6.4,139.0
2023-01-14 02:00:00,0.0419,0.009,123.0,0.0058,4.7,118.0
2023-01-14 03:00:00,0.0429,0.008,92.0,0.0058,4.4,85.0
2023-01-14 04:00:00,0.0352,0.012,68.0,0.0026,5.2,71.0
2023-01-14 05:00:00,0.0367,0.009,46.0,0.0044,1.8,264.0
2023-01-14 06:00:00,0.0283,0.014,55.0,0.0049,3.1,325.0
2023-01-14 07:00:00,0.0397,0.008,48.0,0.004,3.2,352.0
2023-01-14 08:00:00,0.0438,0.007,72.0,0.0039,3.1,37.0
2023-01-14 09:00:00,0.0392,0.012,81.0,0.0048,4.5,40.0
2023-01-14 10:00:00,0.0335,0.017,83.0,0.0055,4.7,27.0
2023-01-14 11:00:00,0.0316,0.022,75.0,0.0039,4.3,158.0
2023-01-14 12:00:00,0.0266999999999999,0.03,82.0,0.0029,1.4,147.0
2023-01-14 13:00:00,0.0235,0.036,99.0,0.0027,5.3,151.0
2023-01-14 14:00:00,0.0226,0.036,84.0,0.0028,8.4,152.0
2023-01-14 15:00:00,0.0224,0.035,87.0,0.0034,7.1,148.0
2023-01-14 16:00:00,0.0233999999999999,0.033,74.0,0.0045,6.4,154.0
2023-01-14 17:00:00,0.0214,0.033,96.0,0.0064,4.9,149.0
2023-01-14 18:00:00,0.0278999999999999,0.027,102.0,0.0055,5.8,146.0
2023-01-14 19:00:00,0.0317,0.022,82.0,0.0085,5.1,143.0
2023-01-14 20:00:00,0.0396,0.014,73.0,0.0078,5.3,147.0
2023-01-14 21:00:00,0.047,0.009,69.0,0.0073,8.0,150.0
2023-01-14 22:00:00,0.0487999999999999,0.008,109.0,0.0039,5.0,145.0
2023-01-14 23:00:00,0.0376,0.012,130.0,0.0093,5.9,122.0
2023-01-15 00:00:00,0.0218,0.02,90.0,0.0047,4.1,142.0
2023-01-15 01:00:00,0.0188,0.021,51.0,0.0058,4.6,127.0
2023-01-15 02:00:00,0.0218,0.017,42.0,0.0057,5.2,73.0
2023-01-15 03:00:00,0.0209,0.017,42.0,0.0031,2.7,84.0
2023-01-15 04:00:00,0.0189,0.015,46.0,0.0024,2.0,270.0
2023-01-15 05:00:00,0.0179,0.016,32.0,0.0027,49.1,311.0
2023-01-15 06:00:00,0.0297,0.008,39.0,0.0029,71.6,315.0
2023-01-15 07:00:00,0.0332999999999999,0.007,56.0,0.0029,4.2,295.0
2023-01-15 08:00:00,0.0332999999999999,0.007,54.0,0.0033,4.4,297.0
2023-01-15 09:00:00,0.0247,0.015,76.0,0.0048,6.6,317.0
2023-01-15 10:00:00,0.0181,0.022,69.0,0.0055,23.8,337.0
2023-01-15 11:00:00,0.0159,0.028,73.0,0.0060999999999999,12.1,354.0
2023-01-15 12:00:00,0.0249,0.029,69.0,0.0069,6.0,138.0
2023-01-15 13:00:00,0.0338,0.037,89.0,0.0048,7.5,150.0
2023-01-15 14:00:00,0.035,0.045,118.0,0.0055,9.6,153.0
2023-01-15 15:00:00,0.0286,0.047,124.0,0.007,13.2,145.0
