,NO2,O3,PM10,SO2,WSR,WDV
2023-01-04 02:00:00,0.0367,0.005,57.0,0.0043,3.5,250.0
2023-01-04 03:00:00,0.0417,0.005,59.0,0.0163999999999999,4.1,238.0
2023-01-04 04:00:00,0.04,0.005,168.0,0.0158,4.7,244.0
2023-01-04 05:00:00,0.032,0.007,158.0,0.0108,3.1,254.0
2023-01-04 06:00:00,0.029,0.008,97.0,0.0096,4.2,245.0
2023-01-04 07:00:00,0.0342,0.005,81.0,0.0113,5.0,235.0
2023-01-04 08:00:00,0.0348,0.005,98.0,0.0104,3.8,242.0
2023-01-04 09:00:00,0.0362,0.005,90.0,0.009,3.4,196.0
2023-01-04 10:00:00,0.0368999999999999,0.011,112.0,0.0111,4.7,196.0
2023-01-04 11:00:00,0.0342,0.02,114.0,0.0108,4.9,50.0
2023-01-04 12:00:00,0.0253,0.031,103.0,0.0066,8.5,63.0
2023-01-04 13:00:00,0.02,0.043,84.0,0.0087,8.9,60.0
2023-01-04 14:00:00,0.0171,0.056,69.0,0.0113,9.8,46.0
2023-01-04 15:00:00,0.0157,0.067,77.0,0.0125,11.1,52.0
2023-01-04 16:00:00,0.0147,0.067,79.0,0.0134,11.3,61.0
2023-01-04 17:00:00,0.0150999999999999,0.057,74.0,0.0087,10.5,80.0
2023-01-04 18:00:00,0.018,0.047,72.0,0.0046,8.7,110.0
2023-01-04 19:00:00,0.0269,0.032,55.0,0.0039,6.7,86.0
2023-01-04 20:00:00,0.0273999999999999,0.028,62.0,0.0037,4.7,86.0
2023-01-04 21:00:00,0.0282,0.024,60.0,0.0036,3.0,87.0
2023-01-04 22:00:00,0.026,0.023,55.0,0.0034,3.1,288.0
2023-01-04 23:00:00,0.0208,0.026,56.0,0.0042,5.6,43.0
2023-01-05 00:00:00,0.0202,0.022,70.0,0.0043,3.7,292.0
2023-01-05 01:00:00,0.0266999999999999,0.014,70.0,0.004,3.8,265.0
2023-01-05 02:00:00,0.0253,0.015,77.0,0.0037,4.4,248.0
2023-01-05 03:00:00,0.0308,0.009,68.0,0.0045,3.3,257.0
2023-01-05 04:00:00,0.0264,0.012,78.0,0.0045,3.9,254.0
2023-01-05 05:00:00,0.0316,0.006,82.0,0.0042,3.4,234.0
2023-01-05 06:00:00,0.0271,0.009,80.0,0.0038,3.0,255.0
2023-01-05 07:00:00,0.0362,0.005,84.0,0.0048,3.4,259.0
2023-01-05 08:00:00,0.0397,0.004,107.0,0.0077,4.3,236.0
2023-01-05 09:00:00,0.0431,0.006,110.0,0.0096999999999999,5.5,202.0
2023-01-05 10:00:00,0.0465,0.009,139.0,0.0093,4.7,235.0
2023-01-05 11:00:00,0.0492,0.018,130.0,0.0091,4.3,54.0
2023-01-05 12:00:00,0.0549,0.022,150.0,0.0129,6.3,49.0
2023-01-05 13:00:00,0.0431,0.038,141.0,0.0163999999999999,9.4,53.0
2023-01-05 14:00:00,0.0329,0.055,141.0,0.0086,10.8,56.0
2023-01-05 15:00:00,0.028,0.066,129.0,0.0060999999999999,12.7,50.0
2023-01-05 16:00:00,0.0236,0.072,127.0,0.0055,13.2,65.0
2023-01-05 17:00:00,0.0163999999999999,0.061,103.0,0.0046,12.4,79.0
2023-01-05 18:00:00,0.0211,0.051,76.0,0.0045,8.8,72.0
2023-01-05 19:00:00,0.0278,0.035,70.0,0.004,4.9,91.0
2023-01-05 20:00:00,0.0329,0.019,77.0,0.0038,2.0,93.0
2023-01-05 21:00:00,0.0321,0.014,71.0,0.0035,0.7,107.0
2023-01-05 22:00:00,0.0107,0.03,65.0,0.0033,8.1,115.0
2023-01-05 23:00:00,0.0070999999999999,0.031,51.0,0.0032,9.5,113.0
2023-01-06 00:00:00,0.014,0.022,47.0,0.0032,4.2,65.0
2023-01-06 01:00:00,0.027,0.007,53.0,0.0043,5.3,358.0
2023-01-06 02:00:00,0.0252,0.007,125.0,0.0048,3.2,6.0
2023-01-06 03:00:00,0.0153,0.012,116.0,0.0047,3.6,47.0
2023-01-06 04:00:00,0.0171,0.01,86.0,0.0059,3.1,30.0
2023-01-06 05:00:00,0.0149,0.013,71.0,0.0058,2.7,358.0
2023-01-06 06:00:00,0.0162,0.011,76.0,0.0046,4.2,326.0
2023-01-06 07:00:00,0.0198999999999999,0.008,73.0,0.0040999999999999,2.3,271.0
2023-01-06 08:00:00,0.0327999999999999,0.004,99.0,0.006,5.8,214.0
2023-01-06 09:00:00,0.0319,0.004,170.0,0.0073,7.1,228.0
2023-01-06 10:00:00,0.0314,0.008,169.0,0.008,5.3,206.0
2023-01-06 11:00:00,0.0251,0.016,158.0,0.0063,3.2,16.0
2023-01-06 12:00:00,0.0297,0.02,114.0,0.0054,4.1,13.0
2023-01-06 13:00:00,0.0446,0.025,112.0,0.0081999999999999,4.9,18.0
2023-01-06 14:00:00,0.0411,0.042,156.0,0.01,5.3,50.0
2023-01-06 15:00:00,0.0253,0.057,148.0,0.0059,6.1,39.0
2023-01-06 16:00:00,0.0158,0.047,116.0,0.005,7.8,42.0
2023-01-06 17:00:00,0.0156,0.043,78.0,0.0043,5.3,81.0
2023-01-06 18:00:00,0.0133,0.039,69.0,0.0035,6.6,103.0
2023-01-06 19:00:00,0.022,0.027,58.0,0.0034,5.5,104.0
2023-01-06 20:00:00,0.0189,0.024,63.0,0.0032,6.6,118.0
2023-01-06 21:00:00,0.0132,0.026,53.0,0.0032,7.0,120.0
2023-01-06 22:00:00,0.0169,0.021,43.0,0.0031,2.2,145.0
2023-01-06 23:00:00,0.0384,0.006,57.0,0.0037,3.3,217.0
2023-01-07 00:00:00,0.0453999999999999,0.004,82.0,0.0057,2.8,230.0
2023-01-07 01:00:00,0.0422,0.003,124.0,0.0067,4.0,230.0
2023-01-07 02:00:00,0.0343,0.003,109.0,0.0045,3.0,263.0
2023-01-07 03:00:00,0.0301,0.002,91.0,0.0035,2.4,246.0
2023-01-07 04:00:00,0.0349,0.003,82.0,0.0037,1.2,247.0
2023-01-07 05:00:00,0.0342,0.003,93.0,0.0038,1.9,269.0
2023-01-07 06:00:00,0.0294,0.003,115.0,0.0034,2.2,232.0
2023-01-07 07:00:00,0.0233,0.0033333333333333,114.0,0.0031,1.0,224.0
2023-01-07 08:00:00,0.0251,0.0036666666666666,104.0,0.0031,1.7,257.0
2023-01-07 09:00:00,0.0344,0.004,106.0,0.0036,1.5,315.0
2023-01-07 10:00:00,0.0462999999999999,0.008,142.0,0.0055,2.8,25.0
2023-01-07 11:00:00,0.047,0.012,141.0,0.0049,5.7,58.0
2023-01-07 12:00:00,0.0332999999999999,0.024,173.0,0.0053,5.3,73.0
2023-01-07 13:00:00,0.021,0.032,122.0,0.0052,6.4,86.0
2023-01-07 14:00:00,0.0149,0.042,105.0,0.005,5.6,72.0
2023-01-07 15:00:00,0.0132,0.047,85.0,0.0044,8.4,89.0
2023-01-07 16:00:00,0.011,0.044,75.0,0.0043,6.1,58.0
2023-01-07 17:00:00,0.0153,0.047,59.0,0.0038,9.7,69.0
2023-01-07 18:00:00,0.0166,0.039,76.0,0.006,9.8,70.0
2023-01-07 19:00:00,0.0215,0.024,68.0,0.0063,7.5,73.0
2023-01-07 20:00:00,0.0249,0.013,75.0,0.0052,8.1,27.0
2023-01-07 21:00:00,0.0182,0.015,69.0,0.0040999999999999,7.9,5.0
2023-01-07 22:00:00,0.0149,0.017,63.0,0.0037,6.3,54.0
2023-01-07 23:00:00,0.0198999999999999,0.011,52.0,0.0036,6.2,91.0
2023-01-08 00:00:00,0.0198999999999999,0.011,59.0,0.0033,5.8,92.0
2023-01-08 01:00:00,0.0215,0.009,57.0,0.0032,4.7,145.0
2023-01-08 02:00:00,0.0188,0.012,51.0,0.0031,4.8,114.0
2023-01-08 03:00:00,0.0169,0.012,46.0,0.003,3.6,117.0
2023-01-08 04:00:00,0.0229,0.008,51.0,0.0031,5.3,93.0
2023-01-08 05:00:00,0.0134,0.016,64.0,0.0031,6.1,121.0
2023-01-08 06:00:00,0.0121,0.018,51.0,0.003,5.7,134.0
2023-01-08 07:00:00,0.0112,0.019,49.0,0.0029,5.4,131.0
2023-01-08 08:00:00,0.0171,0.014,43.0,0.0029,5.5,135.0
2023-01-08 09:00:00,0.0171,0.015,50.0,0.00295,4.1,141.0
2023-01-08 10:00:00,0.0222,0.013,58.0,0.003,7.4,97.0
2023-01-08 11:00:00,0.0166,0.011,69.5,0.003,5.75,96.0
2023-01-08 12:00:00,0.011,0.009,81.0,0.003,4.1,95.0
2023-01-08 13:00:00,0.0273999999999999,0.014,78.5,0.0045,5.4,106.0
2023-01-08 14:00:00,0.0198,0.024,76.0,0.0048,7.1,110.0
2023-01-08 15:00:00,0.0111,0.033,67.0,0.0040999999999999,7.2,99.0
2023-01-08 16:00:00,0.0107,0.034,49.0,0.0038,6.6,87.0
2023-01-08 17:00:00,0.0106,0.035,44.0,0.0036,7.0,97.0
2023-01-08 18:00:00,0.0148,0.032,45.0,0.0033,7.7,89.0
2023-01-08 19:00:00,0.0133,0.031,58.0,0.0031,9.3,122.0
2023-01-08 20:00:00,0.0105,0.031,56.0,0.003,10.9,109.0
2023-01-08 21:00:00,0.015,0.025,62.0,0.003,8.8,79.0
2023-01-08 22:00:00,0.0136999999999999,0.022,60.0,0.0029,8.3,80.0
2023-01-08 23:00:00,0.01,0.022,53.0,0.0029,5.6,94.0
2023-01-09 00:00:00,0.0096,0.021,40.0,0.0032,4.5,74.0
2023-01-09 01:00:00,0.0064,0.026,44.0,0.0036,7.2,81.0
2023-01-09 02:00:00,0.005,0.026,32.0,0.0034,6.4,63.0
2023-01-09 03:00:00,0.0070999999999999,0.023,34.0,0.0032,10.7,53.0
2023-01-09 04:00:00,0.0125,0.017,41.0,0.0053,7.9,24.0
2023-01-09 05:00:00,0.0158,0.015,42.0,0.0096999999999999,6.6,21.0
2023-01-09 06:00:00,0.0168,0.014,50.0,0.0112,5.3,4.0
2023-01-09 07:00:00,0.0198,0.013,48.0,0.0074,5.6,353.0
2023-01-09 08:00:00,0.0282,0.009,56.0,0.0057,3.1,311.0
2023-01-09 09:00:00,0.0295,0.008,62.0,0.0053,2.9,308.0
2023-01-09 10:00:00,0.0273999999999999,0.016,65.0,0.0076,4.7,31.0
2023-01-09 11:00:00,0.028,0.02,81.0,0.0076,4.4,76.0
2023-01-09 12:00:00,0.0299,0.023,81.0,0.0062,5.8,63.0
2023-01-09 13:00:00,0.017,0.034,95.0,0.0049,5.2,31.0
2023-01-09 14:00:00,0.0201,0.037,72.0,0.0043,7.9,90.0
2023-01-09 15:00:00,0.0127,0.039,74.0,0.0039,8.3,78.0
2023-01-09 16:00:00,0.0118,0.035,59.0,0.0035,9.6,63.0
2023-01-09 17:00:00,0.0154,0.03,58.0,0.0032,10.1,53.0
2023-01-09 18:00:00,0.0198,0.025,57.0,0.0033,7.9,67.0
2023-01-09 19:00:00,0.0174,0.024,61.0,0.003,7.1,88.0
2023-01-09 20:00:00,0.0237,0.016,54.0,0.003,6.8,87.0
2023-01-09 21:00:00,0.0216,0.015,56.0,0.0028,2.9,116.0
2023-01-09 22:00:00,0.0303,0.006,57.0,0.0027,2.5,189.0
2023-01-09 23:00:00,0.0283,0.006,60.0,0.0027,2.9,248.0
2023-01-10 00:00:00,0.0339,0.003,62.0,0.00265,2.8,234.0
2023-01-10 01:00:00,0.0329,0.003,61.0,0.0026,2.7,242.0
2023-01-10 02:00:00,0.032,0.003,60.0,0.0026,3.3,225.0
2023-01-10 03:00:00,0.0326,0.0031666666666666,63.0,0.0027,2.2,275.0
2023-01-10 04:00:00,0.0316,0.0033333333333333,83.0,0.0027,3.0,228.0
2023-01-10 05:00:00,0.0294,0.0035,78.0,0.0026,2.6,222.0
2023-01-10 06:00:00,0.0326,0.0036666666666666,78.0,0.0029,3.5,231.0
2023-01-10 07:00:00,0.036,0.0038333333333333,121.0,0.0032,2.8,258.0
2023-01-10 08:00:00,0.0366,0.004,130.0,0.0035,4.9,233.0
2023-01-10 09:00:00,0.0359,0.005,156.0,0.0037,3.3,194.0
2023-01-10 10:00:00,0.0373999999999999,0.01,121.0,0.0042,4.3,266.0
2023-01-10 11:00:00,0.0392999999999999,0.018,104.0,0.0046,4.6,9.0
2023-01-10 12:00:00,0.0433,0.027,139.0,0.0052,4.1,37.0
2023-01-10 13:00:00,0.0412999999999999,0.039,135.0,0.0050999999999999,5.2,30.0
2023-01-10 14:00:00,0.0511,0.042,117.0,0.0118,6.9,49.0
2023-01-10 15:00:00,0.0386,0.059,128.0,0.0072,8.2,74.0
2023-01-10 16:00:00,0.0263,0.071,110.0,0.0049,10.0,54.0
2023-01-10 17:00:00,0.0205,0.065,101.0,0.0040999999999999,9.5,71.0
2023-01-10 18:00:00,0.0172,0.053,77.0,0.0035,9.0,117.0
2023-01-10 19:00:00,0.023,0.042,57.0,0.0034,7.4,106.0
2023-01-10 20:00:00,0.0236,0.032,62.0,0.0033,5.7,97.0
2023-01-10 21:00:00,0.0173,0.029,73.0,0.003,6.5,138.0
2023-01-10 22:00:00,0.0361,0.016,53.0,0.003,5.4,211.0
2023-01-10 23:00:00,0.0298,0.019,58.0,0.00315,4.4,212.0
2023-01-11 00:00:00,0.0355,0.014,53.0,0.0033,5.6,221.0
2023-01-11 01:00:00,0.0464,0.006,69.0,0.0033,3.1,283.0
2023-01-11 02:00:00,0.0446,0.006,78.0,0.00325,3.1,238.0
2023-01-11 03:00:00,0.033,0.012,79.0,0.0032,3.0,295.0
2023-01-11 04:00:00,0.0183,0.023,63.0,0.0032,3.8,291.0
2023-01-11 05:00:00,0.0276,0.013,55.0,0.003,3.5,290.0
2023-01-11 06:00:00,0.0201,0.018,59.0,0.0032,3.1,255.0
2023-01-11 07:00:00,0.0341,0.008,65.0,0.0033,3.3,276.0
2023-01-11 08:00:00,0.0396,0.004,77.0,0.0037,3.8,251.0
2023-01-11 09:00:00,0.0412999999999999,0.005,114.0,0.0039,4.4,307.0
2023-01-11 10:00:00,0.0481,0.009,148.0,0.0046,4.0,133.0
2023-01-11 11:00:00,0.0425,0.017,158.0,0.0047,4.5,257.0
2023-01-11 12:00:00,0.0531,0.027,99.0,0.0047,5.5,20.0
2023-01-11 13:00:00,0.0322,0.044,127.0,0.0038,5.2,94.0
2023-01-11 14:00:00,0.035,0.047,70.0,0.006,8.5,69.0
2023-01-11 15:00:00,0.0206,0.065,75.0,0.0037,10.4,62.0
2023-01-11 16:00:00,0.0176,0.066,80.0,0.0033,10.9,74.0
2023-01-11 17:00:00,0.02,0.056,65.0,0.003,8.3,101.0
2023-01-11 18:00:00,0.0203999999999999,0.054,55.0,0.0027,7.4,136.0
2023-01-11 19:00:00,0.033,0.041,59.0,0.003,5.7,85.0
2023-01-11 20:00:00,0.0626,0.011,71.0,0.0032,3.7,226.0
2023-01-11 21:00:00,0.0701,0.005,73.0,0.0035,3.6,233.0
2023-01-11 22:00:00,0.0622999999999999,0.005,95.0,0.0035,3.9,241.0
2023-01-11 23:00:00,0.0594,0.005,83.0,0.0046,4.6,215.0
2023-01-12 00:00:00,0.0544,0.006,100.0,0.0049,3.6,312.0
2023-01-12 01:00:00,0.0522,0.005,100.0,0.0042,4.4,317.0
2023-01-12 02:00:00,0.0424,0.009,106.0,0.0042,4.3,242.0
2023-01-12 03:00:00,0.0456,0.005,91.0,0.00515,4.3,259.0
2023-01-12 04:00:00,0.0372,0.008,107.0,0.0060999999999999,5.3,214.0
2023-01-12 05:00:00,0.0335,0.009,100.0,0.0053,4.7,227.0
2023-01-12 06:00:00,0.0344,0.008,78.0,0.0047,6.2,242.0
2023-01-12 07:00:00,0.0352,0.007,100.0,0.0058,8.0,116.0
2023-01-12 08:00:00,0.0163,0.023,134.0,0.0036,9.7,25.0
2023-01-12 09:00:00,0.0126,0.029,149.0,0.0027,9.7,15.0
2023-01-12 10:00:00,0.0162,0.028,174.0,0.0032,10.6,36.0
2023-01-12 11:00:00,0.0114,0.033,178.0,0.003,10.1,19.0
2023-01-12 12:00:00,0.0101999999999999,0.035,114.0,0.0027,14.5,20.0
2023-01-12 13:00:00,0.0086,0.038,132.0,0.0027,12.1,9.0
2023-01-12 14:00:00,0.0079,0.041,70.0,0.0030499999999999,9.0,17.0
2023-01-12 15:00:00,0.0096999999999999,0.039,51.0,0.0034,8.6,52.0
2023-01-12 16:00:00,0.0134,0.036,57.0,0.0054,9.5,59.0
2023-01-12 17:00:00,0.0129,0.034,62.0,0.0032,11.9,26.0
2023-01-12 18:00:00,0.0153,0.03,65.0,0.0035,12.7,18.0
2023-01-12 19:00:00,0.0195,0.027,74.0,0.0048,10.7,33.0
2023-01-12 20:00:00,0.0201,0.025,74.0,0.0035,9.7,40.0
2023-01-12 21:00:00,0.0155,0.028,72.0,0.0028,7.7,52.0
2023-01-12 22:00:00,0.0226,0.02,50.0,0.0050999999999999,6.4,104.0
2023-01-12 23:00:00,0.0268,0.014,54.0,0.0032,4.4,125.0
2023-01-13 00:00:00,0.0211,0.02,54.0,0.0032,9.3,46.0
2023-01-13 01:00:00,0.0186,0.022,64.0,0.0044,7.5,61.0
2023-01-13 02:00:00,0.0165,0.022,61.0,0.0056,5.4,103.0
2023-01-13 03:00:00,0.0128,0.024,56.0,0.0032,4.5,100.0
2023-01-13 04:00:00,0.0154,0.024,38.0,0.0040999999999999,6.5,99.0
2023-01-13 05:00:00,0.0121,0.026,41.0,0.0046,7.0,125.0
2023-01-13 06:00:00,0.0112,0.026,42.0,0.0034,5.9,111.0
2023-01-13 07:00:00,0.0217,0.017,31.0,0.0036,4.6,116.0
2023-01-13 08:00:00,0.0229,0.019,46.0,0.0031,6.5,80.0
2023-01-13 09:00:00,0.0165,0.025,45.0,0.0031,8.4,42.0
2023-01-13 10:00:00,0.0132,0.028,43.0,0.0034,8.7,10.0
2023-01-13 11:00:00,0.0176,0.026,45.0,0.007,7.5,36.0
2023-01-13 12:00:00,0.0191,0.027,59.0,0.0073,6.4,48.0
2023-01-13 13:00:00,0.0209,0.029,65.0,0.0088,6.5,55.0
2023-01-13 14:00:00,0.0231,0.034,59.0,0.0077,7.1,51.0
2023-01-13 15:00:00,0.0228,0.044,63.0,0.0058,8.5,44.0
2023-01-13 16:00:00,0.0198999999999999,0.062,63.0,0.0086,10.5,65.0
2023-01-13 17:00:00,0.0182,0.057,76.0,0.0107,12.5,64.0
2023-01-13 18:00:00,0.0174,0.044,75.0,0.0058,10.3,85.0
2023-01-13 19:00:00,0.0202,0.034,57.0,0.0070999999999999,8.7,95.0
2023-01-13 20:00:00,0.0155,0.033,55.0,0.008,8.5,91.0
2023-01-13 21:00:00,0.0123,0.032,47.0,0.0045,10.3,99.0
2023-01-13 22:00:00,0.0088,0.034,45.0,0.0038,9.8,110.0
2023-01-13 23:00:00,0.0076,0.034,43.0,0.0032,9.9,118.0
2023-01-14 00:00:00,0.0063,0.035,36.0,0.003,10.6,103.0
2023-01-14 01:00:00,0.0068,0.033,32.0,0.003,7.1,87.0
2023-01-14 02:00:00,0.0121,0.025,29.0,0.00315,3.4,235.0
2023-01-14 03:00:00,0.0283999999999999,0.01,31.0,0.0033,4.3,204.0
2023-01-14 04:00:00,0.0366,0.004,51.0,0.0034,3.5,269.0
2023-01-14 05:00:00,0.0373999999999999,0.004,72.0,0.0035,3.5,297.0
2023-01-14 06:00:00,0.0364,0.004,76.0,0.0038,3.2,288.0
2023-01-14 07:00:00,0.0362,0.0043333333333333,91.0,0.0039,2.4,273.0
2023-01-14 08:00:00,0.0364,0.0046666666666666,91.0,0.0043,2.8,311.0
2023-01-14 09:00:00,0.0395,0.005,110.0,0.0052,3.0,257.0
2023-01-14 10:00:00,0.0452,0.01,128.0,0.0081,4.0,14.0
2023-01-14 11:00:00,0.055,0.013,137.0,0.0136,5.6,64.0
2023-01-14 12:00:00,0.0517,0.018,134.0,0.015,5.2,46.0
2023-01-14 13:00:00,0.0266,0.034,128.0,0.005,6.2,37.0
2023-01-14 14:00:00,0.0150999999999999,0.042,73.0,0.0034,7.2,67.0
2023-01-14 15:00:00,0.0127,0.044,53.0,0.0034,9.7,54.0
2023-01-14 16:00:00,0.0116,0.041,58.0,0.00335,9.8,41.0
2023-01-14 17:00:00,0.0125,0.038,51.0,0.0033,10.0,61.0
2023-01-14 18:00:00,0.0153,0.034,55.0,0.00325,8.8,84.0
2023-01-14 19:00:00,0.0130999999999999,0.035,50.0,0.0032,8.9,98.0
2023-01-14 20:00:00,0.0128,0.032,49.0,0.0033,9.1,109.0
2023-01-14 21:00:00,0.0096,0.034,46.0,0.0032,10.8,119.0
2023-01-14 22:00:00,0.0091,0.035,53.0,0.0032,8.6,116.0
2023-01-14 23:00:00,0.0213,0.022,39.0,0.003,6.2,169.0
2023-01-15 00:00:00,0.0367,0.009,46.0,0.0037,4.1,163.0
2023-01-15 01:00:00,0.0376,0.005,76.0,0.0045,3.5,294.0
2023-01-15 02:00:00,0.0368999999999999,0.004,83.0,0.0049,3.1,292.0
2023-01-15 03:00:00,0.0336,0.004,85.0,0.0042,3.5,338.0
2023-01-15 04:00:00,0.0324,0.004,75.0,0.0052,2.3,5.0
2023-01-15 05:00:00,0.0313,0.003,74.0,0.005,3.4,284.0
2023-01-15 06:00:00,0.029,0.005,80.0,0.0050999999999999,3.3,293.0
2023-01-15 07:00:00,0.0305,0.004,70.0,0.0053,3.1,264.0
2023-01-15 08:00:00,0.0311,0.004,82.0,0.0048,1.9,247.0
2023-01-15 09:00:00,0.0329,0.006,98.0,0.0056,2.7,134.0
2023-01-15 10:00:00,0.0332,0.013,116.0,0.0062,4.1,47.0
2023-01-15 11:00:00,0.0321,0.021,118.0,0.0063,4.4,70.0
2023-01-15 12:00:00,0.0402999999999999,0.025,107.0,0.0083,6.8,70.0
2023-01-15 13:00:00,0.0365,0.033,117.0,0.0109,7.6,67.0
2023-01-15 14:00:00,0.0243999999999999,0.049,113.0,0.0056,8.2,67.0
2023-01-15 15:00:00,0.0196,0.057,90.0,0.005,9.9,42.0
2023-01-15 16:00:00,0.0181,0.062,83.0,0.0045,11.1,43.0
