,NO2,O3,PM10,SO2,WSR,WDV
2023-01-02 13:00:00,0.0277,0.024,83.0,0.0153,7.3,119.0
2023-01-02 14:00:00,0.0217,0.036,55.0,0.0136,9.4,110.0
2023-01-02 15:00:00,0.0216,0.042,48.0,0.0089,9.7,103.0
2023-01-02 16:00:00,0.02,0.042,55.0,0.0083,7.9,101.0
2023-01-02 17:00:00,0.0189,0.037,47.0,0.0067,5.6,129.0
2023-01-02 18:00:00,0.0359,0.021,43.0,0.0086,3.5,146.0
2023-01-02 19:00:00,0.0445,0.009,67.0,0.0103,2.6,209.0
2023-01-02 20:00:00,0.0466,0.006,84.0,0.0055,2.0,274.0
2023-01-02 21:00:00,0.0448999999999999,0.006,167.0,0.0057,3.4,281.0
2023-01-02 22:00:00,0.043,0.006,204.0,0.0124,2.7,291.0
2023-01-02 23:00:00,0.0412999999999999,0.005,175.0,0.0073,3.1,289.0
2023-01-03 00:00:00,0.0377,0.005,142.0,0.0062,2.7,301.0
2023-01-03 01:00:00,0.036,0.005,123.0,0.0054,3.1,249.0
2023-01-03 02:00:00,0.0349,0.0065,80.0,0.0064,3.1,266.0
2023-01-03 03:00:00,0.0261,0.008,112.0,0.0060999999999999,5.2,276.0
2023-01-03 04:00:00,0.0208,0.011,69.0,0.0058,10.5,290.0
2023-01-03 05:00:00,0.0128,0.016,77.0,0.0067,10.0,285.0
2023-01-03 06:00:00,0.0252,0.007,48.0,0.0043,5.7,287.0
2023-01-03 07:00:00,0.0273,0.006,43.0,0.0039,8.1,270.0
2023-01-03 08:00:00,0.0297,0.005,57.0,0.0039,6.0,262.0
2023-01-03 09:00:00,0.0332999999999999,0.007,59.0,0.0044,4.0,287.0
2023-01-03 10:00:00,0.0314,0.013,141.0,0.0049,2.2,351.0
2023-01-03 11:00:00,0.0332999999999999,0.015,95.0,0.0116,6.5,105.0
2023-01-03 12:00:00,0.0335,0.016,84.0,0.0169,9.6,99.0
2023-01-03 13:00:00,0.0269,0.026,99.0,0.0155,12.8,109.0
2023-01-03 14:00:00,0.0205,0.032,103.0,0.007,9.8,111.0
2023-01-03 15:00:00,0.021,0.039,62.0,0.008,8.0,110.0
2023-01-03 16:00:00,0.0198999999999999,0.045,65.0,0.0060999999999999,8.6,99.0
2023-01-03 17:00:00,0.0193999999999999,0.046,55.0,0.0065,5.6,113.0
2023-01-03 18:00:00,0.0218,0.042,45.0,0.0078,2.4,166.0
2023-01-03 19:00:00,0.0322999999999999,0.031,52.0,0.0088,6.4,168.0
2023-01-03 20:00:00,0.0301999999999999,0.021,58.0,0.0087,6.6,184.0
2023-01-03 21:00:00,0.0319,0.015,56.0,0.0119,6.4,178.0
2023-01-03 22:00:00,0.0428,0.006,45.0,0.0214,2.8,167.0
2023-01-03 23:00:00,0.0415,0.005,75.0,0.0105,1.5,241.0
2023-01-04 00:00:00,0.0412999999999999,0.005,112.0,0.0070999999999999,1.8,338.0
2023-01-04 01:00:00,0.0418,0.005,141.0,0.0068,2.2,315.0
2023-01-04 02:00:00,0.0409,0.005125,134.0,0.0074,3.4,276.0
2023-01-04 03:00:00,0.0386,0.00525,88.0,0.0062,2.0,326.0
2023-01-04 04:00:00,0.0376,0.005375,129.0,0.0054,3.3,284.0
2023-01-04 05:00:00,0.0356,0.0055,97.0,0.005,2.6,305.0
2023-01-04 06:00:00,0.0362,0.005625,97.0,0.0049,2.4,319.0
2023-01-04 07:00:00,0.0397,0.00575,102.0,0.0053,3.3,295.0
2023-01-04 08:00:00,0.0387,0.005875,139.0,0.0055,2.7,279.0
2023-01-04 09:00:00,0.0448,0.006,141.0,0.0060999999999999,0.5,87.0
2023-01-04 10:00:00,0.0373,0.01,212.0,0.0058,2.2,80.0
2023-01-04 11:00:00,0.0219,0.022,102.0,0.0076,3.6,116.0
2023-01-04 12:00:00,0.0186999999999999,0.032,60.0,0.0132,4.0,131.0
2023-01-04 13:00:00,0.0273999999999999,0.033,47.0,0.01,7.2,118.0
2023-01-04 14:00:00,0.0219,0.046,64.0,0.0096999999999999,7.8,97.0
2023-01-04 15:00:00,0.0198999999999999,0.054,53.0,0.0113,9.2,108.0
2023-01-04 16:00:00,0.0186,0.062,60.0,0.0118,9.7,102.0
2023-01-04 17:00:00,0.0168,0.057,57.0,0.0112,9.0,99.0
2023-01-04 18:00:00,0.0195,0.042,53.0,0.0099,9.1,121.0
2023-01-04 19:00:00,0.0345,0.027,46.0,0.0085,5.5,165.0
2023-01-04 20:00:00,0.0389,0.019,57.0,0.0050999999999999,4.6,175.0
2023-01-04 21:00:00,0.034,0.021,51.0,0.0045,4.4,186.0
2023-01-04 22:00:00,0.0577,0.006,59.0,0.0052,2.2,341.0
2023-01-04 23:00:00,0.0569,0.005,191.0,0.0050999999999999,2.4,311.0
2023-01-05 00:00:00,0.0542999999999999,0.005,157.0,0.0050999999999999,1.6,286.0
2023-01-05 01:00:00,0.0497,0.005,123.0,0.0065,1.3,337.0
2023-01-05 02:00:00,0.0458,0.005125,140.0,0.0054,1.7,343.0
2023-01-05 03:00:00,0.0437,0.00525,142.0,0.0052,3.3,305.0
2023-01-05 04:00:00,0.0397,0.005375,127.0,0.0049,2.1,288.0
2023-01-05 05:00:00,0.0389,0.0055,112.0,0.0047,2.6,297.0
2023-01-05 06:00:00,0.0396,0.005625,95.0,0.0048,3.4,273.0
2023-01-05 07:00:00,0.0397,0.00575,75.0,0.005,3.1,280.0
2023-01-05 08:00:00,0.0453999999999999,0.005875,130.0,0.0062,2.9,297.0
2023-01-05 09:00:00,0.0532,0.006,249.0,0.0073,1.6,356.0
2023-01-05 10:00:00,0.0533,0.008,266.0,0.0098,1.6,298.0
2023-01-05 11:00:00,0.0389,0.019,189.0,0.0075,0.7,43.0
2023-01-05 12:00:00,0.0191,0.035,91.0,0.0081999999999999,5.9,121.0
2023-01-05 13:00:00,0.0445,0.036,56.0,0.0121,9.5,122.0
2023-01-05 14:00:00,0.0312,0.051,111.0,0.0099,12.8,121.0
2023-01-05 15:00:00,0.0312,0.057,106.0,0.0088,11.2,120.0
2023-01-05 16:00:00,0.0272,0.063,111.0,0.009,11.4,104.0
2023-01-05 17:00:00,0.02,0.061,102.0,0.0077,10.8,96.0
2023-01-05 18:00:00,0.0208,0.05,79.0,0.0059,8.6,120.0
2023-01-05 19:00:00,0.0242,0.042,65.0,0.0053,7.9,130.0
2023-01-05 20:00:00,0.027,0.029,48.0,0.0048,6.6,139.0
2023-01-05 21:00:00,0.0288,0.021,46.0,0.0045,5.3,155.0
2023-01-05 22:00:00,0.026,0.019,47.0,0.0042,5.0,170.0
2023-01-05 23:00:00,0.0222,0.019,46.0,0.0040999999999999,5.7,165.0
2023-01-06 00:00:00,0.0294,0.014,38.0,0.0043,0.8,147.0
2023-01-06 01:00:00,0.0395,0.005,74.0,0.0043,1.7,13.0
2023-01-06 02:00:00,0.0382,0.005,102.0,0.00425,0.6,235.0
2023-01-06 03:00:00,0.0368,0.004,99.0,0.0042,0.6,295.0
2023-01-06 04:00:00,0.0368999999999999,0.005,121.0,0.0042,1.1,304.0
2023-01-06 05:00:00,0.0322,0.005,125.0,0.0040999999999999,2.1,328.0
2023-01-06 06:00:00,0.0312,0.004,86.0,0.0042,2.0,312.0
2023-01-06 07:00:00,0.028,0.004,78.0,0.0040999999999999,1.9,306.0
2023-01-06 08:00:00,0.03,0.004,123.0,0.0043,1.0,323.0
2023-01-06 09:00:00,0.0266999999999999,0.007,148.0,0.0044,2.7,301.0
2023-01-06 10:00:00,0.029,0.012,146.0,0.0050999999999999,2.4,301.0
2023-01-06 11:00:00,0.0319,0.021,143.0,0.0066,3.4,143.0
2023-01-06 12:00:00,0.0282,0.033,152.0,0.0095,1.2,109.0
2023-01-06 13:00:00,0.0295,0.038,127.0,0.0112,3.0,115.0
2023-01-06 14:00:00,0.0365,0.041,112.0,0.0103,5.7,121.0
2023-01-06 15:00:00,0.0435,0.051,128.0,0.0108,8.0,121.0
2023-01-06 16:00:00,0.0282,0.058,132.0,0.0092,9.4,115.0
2023-01-06 17:00:00,0.0235,0.046,98.0,0.0077,4.7,153.0
2023-01-06 18:00:00,0.0266,0.036,76.0,0.0058,5.8,188.0
2023-01-06 19:00:00,0.0319,0.024,62.0,0.0048,5.5,174.0
2023-01-06 20:00:00,0.0338,0.015,59.0,0.0044,3.9,185.0
2023-01-06 21:00:00,0.0363,0.009,60.0,0.0044,1.8,210.0
2023-01-06 22:00:00,0.0461,0.005,92.0,0.0049,2.1,328.0
2023-01-06 23:00:00,0.0426,0.005,196.0,0.0048,2.7,305.0
2023-01-07 00:00:00,0.0392,0.005,178.0,0.0045,1.4,307.0
2023-01-07 01:00:00,0.0378999999999999,0.0054,142.0,0.0045,1.5,315.0
2023-01-07 02:00:00,0.0344,0.0058,102.0,0.0042,3.0,285.0
2023-01-07 03:00:00,0.0321,0.0062,97.0,0.0040999999999999,1.6,319.0
2023-01-07 04:00:00,0.0332,0.0066,124.0,0.0042,2.3,308.0
2023-01-07 05:00:00,0.0365,0.007,111.0,0.0042,2.9,294.0
2023-01-07 06:00:00,0.0351,0.0074,115.0,0.0040999999999999,2.4,313.0
2023-01-07 07:00:00,0.0373,0.0078,106.0,0.0044,3.2,280.0
2023-01-07 08:00:00,0.0354,0.0081999999999999,112.0,0.0042,2.6,282.0
2023-01-07 09:00:00,0.0433,0.0086,129.0,0.0048,3.1,282.0
2023-01-07 10:00:00,0.058,0.009,177.0,0.0062,2.5,50.0
2023-01-07 11:00:00,0.0387999999999999,0.018,147.0,0.008,8.3,99.0
2023-01-07 12:00:00,0.0493,0.022,108.0,0.0076,6.9,102.0
2023-01-07 13:00:00,0.0332999999999999,0.034,127.0,0.0079,10.2,115.0
2023-01-07 14:00:00,0.0203999999999999,0.041,113.0,0.007,11.5,119.0
2023-01-07 15:00:00,0.0173,0.049,92.0,0.0059,10.6,118.0
2023-01-07 16:00:00,0.0158,0.05,78.0,0.0059,12.7,125.0
2023-01-07 17:00:00,0.0168,0.042,72.0,0.0060999999999999,11.9,110.0
2023-01-07 18:00:00,0.0201,0.039,66.0,0.0056,11.3,122.0
2023-01-07 19:00:00,0.0253,0.028,69.0,0.0074,10.7,114.0
2023-01-07 20:00:00,0.0246,0.019,70.0,0.0066,9.3,134.0
2023-01-07 21:00:00,0.0223,0.014,67.0,0.0052,8.5,140.0
2023-01-07 22:00:00,0.02165,0.015,63.0,0.0047,6.7,142.0
2023-01-07 23:00:00,0.021,0.012,49.0,0.0043,7.8,125.0
2023-01-08 00:00:00,0.0246,0.008,47.0,0.0042,0.5,260.0
2023-01-08 01:00:00,0.0292,0.004,53.0,0.0040999999999999,1.7,302.0
2023-01-08 02:00:00,0.0255,0.005,55.0,0.0039,1.9,225.0
2023-01-08 03:00:00,0.0235,0.006,57.0,0.0038,2.4,134.0
2023-01-08 04:00:00,0.0184,0.01,48.0,0.0037,1.1,131.0
2023-01-08 05:00:00,0.0146,0.014,42.0,0.0038,4.3,124.0
2023-01-08 06:00:00,0.015,0.014,44.0,0.0038,3.6,112.0
2023-01-08 07:00:00,0.0178,0.012,42.0,0.0039,1.8,239.0
2023-01-08 08:00:00,0.0205,0.01,50.0,0.004,1.6,151.0
2023-01-08 09:00:00,0.0229,0.01,57.0,0.004,1.3,91.0
2023-01-08 10:00:00,0.0224,0.012,53.0,0.0042,3.1,343.0
2023-01-08 11:00:00,0.0191,0.017,69.0,0.0046,4.5,62.0
2023-01-08 12:00:00,0.0235,0.016,54.0,0.0049,6.8,105.0
2023-01-08 13:00:00,0.0191,0.022,66.0,0.0054,6.6,75.0
2023-01-08 14:00:00,0.0158,0.028,55.0,0.0053,7.2,89.0
2023-01-08 15:00:00,0.0169,0.03,51.0,0.0052,10.6,110.0
2023-01-08 16:00:00,0.0145,0.033,51.0,0.0047,10.8,117.0
2023-01-08 17:00:00,0.0149,0.031,49.0,0.0045,10.0,122.0
2023-01-08 18:00:00,0.0162,0.03,45.0,0.0042,10.1,115.0
2023-01-08 19:00:00,0.0185,0.027,46.0,0.004,7.9,118.0
2023-01-08 20:00:00,0.02,0.023,49.0,0.0038,6.2,150.0
2023-01-08 21:00:00,0.019,0.023,49.0,0.0037,7.1,160.0
2023-01-08 22:00:00,0.0184,0.022,45.0,0.0037,7.5,148.0
2023-01-08 23:00:00,0.014,0.021,44.0,0.0035,8.1,141.0
2023-01-09 00:00:00,0.0087,0.024,29.0,0.0036,7.7,151.0
2023-01-09 01:00:00,0.007,0.024,24.0,0.0038,5.7,139.0
2023-01-09 02:00:00,0.0076,0.025,26.0,0.0039,6.4,112.0
2023-01-09 03:00:00,0.0072,0.025,26.0,0.0039,8.6,99.0
2023-01-09 04:00:00,0.0119,0.018,24.0,0.0040999999999999,7.8,148.0
2023-01-09 05:00:00,0.0126,0.018,33.0,0.0052,6.0,130.0
2023-01-09 06:00:00,0.0168,0.014,34.0,0.0079,6.0,114.0
2023-01-09 07:00:00,0.0192,0.013,39.0,0.0084,4.7,119.0
2023-01-09 08:00:00,0.0233999999999999,0.008,44.0,0.0081,4.2,124.0
2023-01-09 09:00:00,0.0228,0.01,51.0,0.008,1.6,107.0
2023-01-09 10:00:00,0.0246,0.014,57.0,0.0089,2.2,346.0
2023-01-09 11:00:00,0.0205,0.022,76.0,0.0096999999999999,2.8,113.0
2023-01-09 12:00:00,0.0215,0.029,70.0,0.009,3.2,113.0
2023-01-09 13:00:00,0.0202,0.0335,74.0,0.0076,4.95,109.0
2023-01-09 14:00:00,0.0189,0.038,78.0,0.0062,6.7,105.0
2023-01-09 15:00:00,0.0192,0.042,55.0,0.0054,8.1,110.0
2023-01-09 16:00:00,0.016,0.04,53.0,0.0048,10.3,105.0
2023-01-09 17:00:00,0.018,0.031,49.0,0.0044,10.2,111.0
2023-01-09 18:00:00,0.0217,0.025,52.0,0.0042,9.9,110.0
2023-01-09 19:00:00,0.0289,0.018,52.0,0.0042,5.9,135.0
2023-01-09 20:00:00,0.0286,0.015,51.0,0.004,4.6,147.0
2023-01-09 21:00:00,0.0352,0.009,43.0,0.0038,1.9,110.0
2023-01-09 22:00:00,0.039,0.005,51.0,0.0039,2.6,298.0
2023-01-09 23:00:00,0.0411,0.005,99.0,0.0040999999999999,2.4,305.0
2023-01-10 00:00:00,0.0385,0.004,132.0,0.004,2.5,296.0
2023-01-10 01:00:00,0.0389,0.005,88.0,0.0042,1.4,349.0
2023-01-10 02:00:00,0.0385,0.005,121.0,0.0044,2.4,309.0
2023-01-10 03:00:00,0.0387999999999999,0.005,143.0,0.0043,2.8,299.0
2023-01-10 04:00:00,0.0334,0.0055714285714285,119.0,0.0040999999999999,2.2,304.0
2023-01-10 05:00:00,0.0337,0.0061428571428571,98.0,0.004,1.9,299.0
2023-01-10 06:00:00,0.0385,0.0067142857142857,104.0,0.0042,3.0,296.0
2023-01-10 07:00:00,0.0418,0.0072857142857142,104.0,0.0045,3.5,297.0
2023-01-10 08:00:00,0.0443,0.0078571428571428,123.0,0.0050999999999999,2.2,298.0
2023-01-10 09:00:00,0.0527,0.0084285714285714,206.0,0.0056,2.3,300.0
2023-01-10 10:00:00,0.0557,0.009,215.0,0.0060999999999999,1.1,29.0
2023-01-10 11:00:00,0.0536,0.015,134.0,0.0058,0.8,65.0
2023-01-10 12:00:00,0.041,0.027,136.0,0.0050999999999999,2.0,138.0
2023-01-10 13:00:00,0.0347,0.036,95.0,0.0050999999999999,4.0,83.0
2023-01-10 14:00:00,0.0295,0.043,92.0,0.00575,4.9,107.0
2023-01-10 15:00:00,0.0315,0.05,69.0,0.0064,10.0,119.0
2023-01-10 16:00:00,0.0348,0.058,79.0,0.0062,8.5,115.0
2023-01-10 17:00:00,0.0305,0.062,84.0,0.0058,8.2,129.0
2023-01-10 18:00:00,0.0264,0.042,79.0,0.0043,6.3,137.0
2023-01-10 19:00:00,0.0434,0.024,49.0,0.0042,4.9,185.0
2023-01-10 20:00:00,0.0515,0.018,67.0,0.0040999999999999,3.4,178.0
2023-01-10 21:00:00,0.0675,0.006,67.0,0.0045,2.4,329.0
2023-01-10 22:00:00,0.0659,0.006,194.0,0.005,2.9,296.0
2023-01-10 23:00:00,0.0584,0.005,185.0,0.0044,2.2,277.0
2023-01-11 00:00:00,0.058,0.005,118.0,0.0046,3.1,300.0
2023-01-11 01:00:00,0.0545,0.005,121.0,0.0045,3.2,294.0
2023-01-11 02:00:00,0.0505,0.0055,126.0,0.0044,2.7,288.0
2023-01-11 03:00:00,0.0421,0.006,104.0,0.0039,4.0,265.0
2023-01-11 04:00:00,0.0397,0.008,63.0,0.0038,2.8,280.0
2023-01-11 05:00:00,0.0411,0.005,60.0,0.0038,2.9,296.0
2023-01-11 06:00:00,0.0407999999999999,0.005,93.0,0.0037,3.3,278.0
2023-01-11 07:00:00,0.0442,0.005,90.0,0.0040999999999999,3.2,283.0
2023-01-11 08:00:00,0.0462999999999999,0.006,142.0,0.0053,2.3,309.0
2023-01-11 09:00:00,0.058,0.006,304.0,0.0057,2.3,298.0
2023-01-11 10:00:00,0.0582,0.009,299.0,0.0077,1.9,193.0
2023-01-11 11:00:00,0.0316,0.022,162.0,0.0074,1.6,115.0
2023-01-11 12:00:00,0.0353,0.028,61.0,0.0072,1.9,153.0
2023-01-11 13:00:00,0.0354,0.035,78.0,0.0064,4.4,125.0
2023-01-11 14:00:00,0.0229,0.043,83.0,0.0046,4.0,106.0
2023-01-11 15:00:00,0.0304,0.05,65.0,0.0057,9.3,107.0
2023-01-11 16:00:00,0.0293,0.06,66.0,0.0065,11.8,107.0
2023-01-11 17:00:00,0.0241,0.061,87.0,0.0043,9.0,128.0
2023-01-11 18:00:00,0.0359,0.042,66.0,0.0037,2.5,184.0
2023-01-11 19:00:00,0.0674,0.013,68.0,0.004,3.5,201.0
2023-01-11 20:00:00,0.076,0.006,83.0,0.0049,1.9,306.0
2023-01-11 21:00:00,0.0732,0.006,220.0,0.0053,0.6,242.0
2023-01-11 22:00:00,0.0686,0.006,195.0,0.0059,0.5,305.0
2023-01-11 23:00:00,0.0612,0.0056666666666666,202.0,0.0059,1.9,274.0
2023-01-12 00:00:00,0.0575,0.0053333333333333,173.5,0.00605,1.7999999999999998,286.5
2023-01-12 01:00:00,0.0538,0.005,145.0,0.0062,1.7,299.0
2023-01-12 02:00:00,0.0467,0.005,113.0,0.0050999999999999,2.0,295.0
2023-01-12 03:00:00,0.0448,0.00525,106.0,0.0052,4.0,282.0
2023-01-12 04:00:00,0.0416,0.0055,69.0,0.0052,3.5,269.0
2023-01-12 05:00:00,0.03915,0.00575,75.0,0.0050999999999999,2.95,221.0
2023-01-12 06:00:00,0.0367,0.006,81.0,0.005,2.4,173.0
2023-01-12 07:00:00,0.0365,0.007,69.0,0.0052,2.6,250.0
2023-01-12 08:00:00,0.0401,0.007,84.0,0.0062,2.8,72.0
2023-01-12 09:00:00,0.0278,0.017,101.5,0.0050999999999999,7.499999999999999,93.0
2023-01-12 10:00:00,0.0155,0.027,119.0,0.004,12.2,114.0
2023-01-12 11:00:00,0.0167,0.029,154.0,0.005,15.9,111.0
2023-01-12 12:00:00,0.0141999999999999,0.032,195.0,0.0048,14.1,114.0
2023-01-12 13:00:00,0.0129,0.035,101.0,0.0037,14.0,110.0
2023-01-12 14:00:00,0.012,0.038,94.0,0.0037,13.2,114.0
2023-01-12 15:00:00,0.0127,0.039,67.0,0.0036,12.8,116.0
2023-01-12 16:00:00,0.0149,0.036,59.0,0.0038,12.0,113.0
2023-01-12 17:00:00,0.0157,0.034,55.0,0.0038,11.7,103.0
2023-01-12 18:00:00,0.0207,0.027,55.0,0.0043,12.8,118.0
2023-01-12 19:00:00,0.026,0.022,59.0,0.0047,13.0,119.0
2023-01-12 20:00:00,0.0229,0.023,64.0,0.0052,13.2,119.0
2023-01-12 21:00:00,0.0203999999999999,0.024,69.0,0.005,13.8,124.0
2023-01-12 22:00:00,0.0201,0.024,57.0,0.0049,10.4,122.0
2023-01-12 23:00:00,0.0159,0.027,35.0,0.0044,7.8,112.0
2023-01-13 00:00:00,0.0189,0.024,27.0,0.0044,10.8,119.0
2023-01-13 01:00:00,0.0212,0.02,34.0,0.0048,9.7,113.0
2023-01-13 02:00:00,0.0181,0.022,35.0,0.0074,6.6,114.0
2023-01-13 03:00:00,0.0096999999999999,0.029,35.0,0.0043,6.1,103.0
2023-01-13 04:00:00,0.0089,0.03,28.0,0.004,7.1,126.0
2023-01-13 05:00:00,0.0109,0.028,28.0,0.0043,5.2,94.0
2023-01-13 06:00:00,0.012,0.026,23.0,0.004,3.1,99.0
2023-01-13 07:00:00,0.036,0.01,17.0,0.0043,2.1,274.0
2023-01-13 08:00:00,0.0347,0.012,69.0,0.0042,2.7,86.0
2023-01-13 09:00:00,0.019,0.023,62.0,0.0042,9.4,119.0
2023-01-13 10:00:00,0.0168,0.026,45.0,0.0044,9.6,106.0
2023-01-13 11:00:00,0.0178,0.026,34.0,0.0049,9.7,114.0
2023-01-13 12:00:00,0.0198,0.027,35.0,0.0054,7.3,93.0
2023-01-13 13:00:00,0.0209,0.029,40.0,0.0054,3.7,73.0
2023-01-13 14:00:00,0.0201,0.033,46.0,0.0056,2.4,93.0
2023-01-13 15:00:00,0.024,0.037,43.0,0.0062,7.8,108.0
2023-01-13 16:00:00,0.0272,0.043,52.0,0.0065,10.4,98.0
2023-01-13 17:00:00,0.027,0.054,66.0,0.0101,10.5,104.0
2023-01-13 18:00:00,0.0261,0.044,70.0,0.01,9.9,114.0
2023-01-13 19:00:00,0.0236,0.033,57.0,0.005,10.2,119.0
2023-01-13 20:00:00,0.0231,0.03,41.0,0.0079,9.1,120.0
2023-01-13 21:00:00,0.0292,0.022,43.0,0.0072,6.1,166.0
2023-01-13 22:00:00,0.0275,0.02,40.0,0.0057,4.9,170.0
2023-01-13 23:00:00,0.0407999999999999,0.009,39.0,0.0052,2.2,337.0
2023-01-14 00:00:00,0.0482999999999999,0.006,105.0,0.0058,2.7,352.0
2023-01-14 01:00:00,0.0434,0.005,151.0,0.005,1.9,318.0
2023-01-14 02:00:00,0.0437,0.005,103.0,0.005,2.6,329.0
2023-01-14 03:00:00,0.0431,0.005,118.0,0.00495,1.7,341.0
2023-01-14 04:00:00,0.0418,0.0051666666666666,115.0,0.0049,1.9,323.0
2023-01-14 05:00:00,0.0396,0.0053333333333333,110.0,0.0045,1.2,310.0
2023-01-14 06:00:00,0.0392,0.0055,90.0,0.0047,1.3,330.0
2023-01-14 07:00:00,0.0402,0.0056666666666666,100.0,0.005,1.9,325.0
2023-01-14 08:00:00,0.0395,0.0058333333333333,166.0,0.005,1.1,73.0
2023-01-14 09:00:00,0.0426,0.006,154.0,0.0049,1.6,65.0
2023-01-14 10:00:00,0.0404,0.014,113.0,0.0058,2.1,29.0
2023-01-14 11:00:00,0.021,0.027,101.0,0.0050999999999999,2.4,89.0
2023-01-14 12:00:00,0.032,0.03,55.0,0.0063,5.2,95.0
2023-01-14 13:00:00,0.0422,0.03,87.0,0.0079,5.1,102.0
2023-01-14 14:00:00,0.0477,0.033,89.0,0.0087,5.6,93.0
2023-01-14 15:00:00,0.0283999999999999,0.041,92.0,0.0055,6.1,107.0
2023-01-14 16:00:00,0.0196,0.042,63.0,0.0052,9.3,114.0
2023-01-14 17:00:00,0.0188,0.037,52.0,0.0052,9.3,110.0
2023-01-14 18:00:00,0.0193999999999999,0.036,52.0,0.0044,8.7,141.0
2023-01-14 19:00:00,0.0254,0.028,48.0,0.0043,7.5,147.0
2023-01-14 20:00:00,0.0261,0.024,47.0,0.0042,5.2,166.0
2023-01-14 21:00:00,0.0301999999999999,0.017,47.0,0.0042,3.6,192.0
2023-01-14 22:00:00,0.0422,0.008,55.0,0.0040999999999999,2.3,28.0
2023-01-14 23:00:00,0.0432,0.005,86.0,0.0043,2.9,334.0
2023-01-15 00:00:00,0.0424,0.005,103.0,0.0044,0.8,326.0
2023-01-15 01:00:00,0.0407999999999999,0.005,112.0,0.0043,2.6,301.0
2023-01-15 02:00:00,0.0382999999999999,0.00525,110.0,0.0042,1.0,288.0
2023-01-15 03:00:00,0.0364,0.0055,96.0,0.0043,2.7,297.0
2023-01-15 04:00:00,0.0354,0.00575,92.0,0.0040999999999999,3.8,297.0
2023-01-15 05:00:00,0.034,0.006,104.0,0.0045,3.8,282.0
2023-01-15 06:00:00,0.0368999999999999,0.005,74.0,0.0056,2.7,314.0
2023-01-15 07:00:00,0.0373999999999999,0.005,99.0,0.0059,3.8,271.0
2023-01-15 08:00:00,0.0364,0.005,95.0,0.0056,2.1,320.0
2023-01-15 09:00:00,0.0387999999999999,0.007,133.0,0.0063,0.6,329.0
2023-01-15 10:00:00,0.0406,0.013,142.0,0.0065,0.9,27.0
2023-01-15 11:00:00,0.0346,0.022,146.0,0.0060999999999999,2.7,27.0
2023-01-15 12:00:00,0.0278,0.031,117.0,0.0072,6.1,111.0
