,NO2,O3,PM10,SO2,WSR,WDR
2023-05-12 10:00:00,0.0062,0.0322,51.0,0.0021,11.2,82.0
2023-05-12 11:00:00,0.007,0.0354,54.0,0.0021,10.0,98.0
2023-05-12 12:00:00,0.0057,0.0425,60.0,0.0022,13.9,90.0
2023-05-12 13:00:00,0.0057,0.0428,55.0,0.0021,13.9,99.0
2023-05-12 14:00:00,0.0058,0.0406,59.0,0.0021,10.2,110.0
2023-05-12 15:00:00,0.0074,0.0378999999999999,61.0,0.0022,9.8,105.0
2023-05-12 16:00:00,0.0060999999999999,0.0412999999999999,67.0,0.0023,12.8,84.0
2023-05-12 17:00:00,0.0066,0.0387999999999999,70.0,0.0021,14.4,75.0
2023-05-12 18:00:00,0.0083,0.0447,68.0,0.0023,20.4,54.0
2023-05-12 19:00:00,0.008,0.0481,69.0,0.0022,20.4,29.0
2023-05-12 20:00:00,0.0081,0.0456,100.0,0.0021,17.3,20.0
2023-05-12 21:00:00,0.0085,0.0458999999999999,40.0,0.0021,12.8,43.0
2023-05-12 22:00:00,0.008,0.0421,22.0,0.002,5.9,147.0
2023-05-12 23:00:00,0.0141,0.0281,15.0,0.0021,7.1,190.0
2023-05-13 00:00:00,0.0177,0.0201,21.0,0.0021,3.2,348.0
2023-05-13 01:00:00,0.0127,0.0226999999999999,37.0,0.0022,8.1,353.0
2023-05-13 02:00:00,0.0092,0.0316,42.0,0.0021,3.9,269.0
2023-05-13 03:00:00,0.0077,0.0273999999999999,27.0,0.0021,4.0,258.0
2023-05-13 04:00:00,0.0092,0.0303,20.0,0.002,4.6,337.0
2023-05-13 05:00:00,0.012,0.0232,19.0,0.0021,4.3,263.0
2023-05-13 06:00:00,0.0113,0.0212,18.0,0.0022,1.6,68.0
2023-05-13 07:00:00,0.0115,0.0201,21.0,0.0021,6.1,81.0
2023-05-13 08:00:00,0.0074,0.0324,20.0,0.0021,9.0,99.0
2023-05-13 09:00:00,0.0094,0.0358,14.0,0.0021,8.0,118.0
2023-05-13 10:00:00,0.0083,0.0412,8.0,0.0021,8.7,135.0
2023-05-13 11:00:00,0.0088,0.0399,11.0,0.0021,8.9,119.0
2023-05-13 12:00:00,0.0079,0.0426,12.0,0.0021,8.3,121.0
2023-05-13 13:00:00,0.0089,0.0458,14.0,0.0021,7.5,132.0
2023-05-13 14:00:00,0.0074,0.0494,10.0,0.0021,6.7,75.0
2023-05-13 15:00:00,0.0070999999999999,0.0461,8.0,0.00215,9.6,71.0
2023-05-13 16:00:00,0.0081,0.0442,11.0,0.0022,10.1,61.0
2023-05-13 17:00:00,0.0067,0.0458999999999999,16.0,0.002,8.0,87.0
2023-05-13 18:00:00,0.0075,0.0426,10.0,0.0021,3.9,140.0
2023-05-13 19:00:00,0.0075,0.0392,14.0,0.002,2.7,227.0
2023-05-13 20:00:00,0.0132,0.0277,12.0,0.002,2.2,264.0
2023-05-13 21:00:00,0.0123,0.0203,25.0,0.0021,2.2,220.0
2023-05-13 22:00:00,0.0139,0.0121999999999999,24.0,0.0021,1.1,156.0
2023-05-13 23:00:00,0.0134,0.0058,40.0,0.0023,1.5,224.0
2023-05-14 00:00:00,0.0138,0.0084,55.0,0.0022,2.9,133.0
2023-05-14 01:00:00,0.0121,0.0183,41.0,0.0022,4.3,114.0
2023-05-14 02:00:00,0.01,0.0192,37.0,0.0022,5.6,54.0
2023-05-14 03:00:00,0.0088,0.0138,27.0,0.0023,3.4,38.0
2023-05-14 04:00:00,0.0074,0.0145,29.0,0.0023,2.3,42.0
2023-05-14 05:00:00,0.0081,0.017,25.0,0.0023,2.9,3.0
2023-05-14 06:00:00,0.008,0.0189,27.0,0.0023,2.5,323.0
2023-05-14 07:00:00,0.0073,0.0301999999999999,24.0,0.0022,2.9,357.0
2023-05-14 08:00:00,0.0063,0.0368,22.0,0.0022,3.8,357.0
2023-05-14 09:00:00,0.0070999999999999,0.0391,17.0,0.0022,2.6,25.0
2023-05-14 10:00:00,0.0069,0.0414,17.0,0.0022,2.3,79.0
2023-05-14 11:00:00,0.0073,0.0418,14.0,0.0022,3.5,227.0
2023-05-14 12:00:00,0.0072,0.0433,17.0,0.0022,3.2,209.0
2023-05-14 13:00:00,0.0076,0.0434,15.0,0.0021,4.0,210.0
2023-05-14 14:00:00,0.0086,0.0458,13.0,0.0022,4.3,260.0
2023-05-14 15:00:00,0.0118,0.0428,19.0,0.0022,7.9,242.0
2023-05-14 16:00:00,0.0138,0.0365,25.0,0.0023,7.1,198.0
2023-05-14 17:00:00,0.0148,0.0299,26.0,0.0022,3.7,145.0
2023-05-14 18:00:00,0.0150999999999999,0.0252,34.0,0.0022,6.0,289.0
2023-05-14 19:00:00,0.0222,0.0121999999999999,27.0,0.0022,5.6,278.0
2023-05-14 20:00:00,0.0217,0.0126,40.0,0.0024,10.2,58.0
2023-05-14 21:00:00,0.0185,0.0178,56.0,0.0023,8.7,205.0
2023-05-14 22:00:00,0.0233,0.0104,24.0,0.0023,3.7,260.0
2023-05-14 23:00:00,0.0214,0.0118,35.0,0.0024,5.3,44.0
2023-05-15 00:00:00,0.0166,0.0159,64.0,0.0023,3.0,31.0
2023-05-15 01:00:00,0.0132,0.0127,34.0,0.0023,2.8,222.0
2023-05-15 02:00:00,0.0130999999999999,0.0154,35.0,0.0023,4.8,337.0
2023-05-15 03:00:00,0.0089,0.017,41.0,0.0024,4.4,97.0
2023-05-15 04:00:00,0.0094,0.0150999999999999,36.0,0.0024,3.3,245.0
2023-05-15 05:00:00,0.014,0.008,31.0,0.0026,3.6,279.0
2023-05-15 06:00:00,0.0134,0.006,56.0,0.0027,2.4,249.0
2023-05-15 07:00:00,0.0133,0.016,73.0,0.0026,5.2,86.0
2023-05-15 08:00:00,0.0101,0.0452,57.0,0.0029,13.0,78.0
2023-05-15 09:00:00,0.0075,0.0482,22.0,0.0042,12.0,90.0
2023-05-15 10:00:00,0.0073,0.0466,11.0,0.0033,10.3,80.0
2023-05-15 11:00:00,0.0077,0.0508,11.0,0.0038,8.2,70.0
2023-05-15 12:00:00,0.0072,0.0514,19.0,0.003,7.6,89.0
2023-05-15 13:00:00,0.0065,0.0494,9.0,0.0024,9.1,81.0
2023-05-15 14:00:00,0.0063,0.0489,12.0,0.0022,9.4,91.0
2023-05-15 15:00:00,0.0063,0.0457,9.0,0.0022,14.2,96.0
2023-05-15 16:00:00,0.006,0.0458,4.0,0.0021,13.5,94.0
2023-05-15 17:00:00,0.0078,0.0434,9.0,0.0023,11.0,106.0
2023-05-15 18:00:00,0.0085,0.0412999999999999,10.0,0.0024,9.8,59.0
2023-05-15 19:00:00,0.008,0.0384,19.0,0.0021,6.9,59.0
2023-05-15 20:00:00,0.0091,0.0353,15.0,0.0021,8.4,306.0
2023-05-15 21:00:00,0.0138,0.0276,27.0,0.0021,7.4,191.0
2023-05-15 22:00:00,0.0203999999999999,0.0218,21.0,0.0021,4.4,242.0
2023-05-15 23:00:00,0.0182,0.0209,30.0,0.0021,5.9,193.0
2023-05-16 00:00:00,0.0150999999999999,0.0221,52.0,0.0021,2.4,340.0
2023-05-16 01:00:00,0.0133,0.0186999999999999,47.0,0.0023,1.9,64.0
2023-05-16 02:00:00,0.0116,0.0185,32.0,0.0023,3.6,334.0
2023-05-16 03:00:00,0.0101999999999999,0.0182,30.0,0.0023,5.8,308.0
2023-05-16 04:00:00,0.0101999999999999,0.0136,24.0,0.0023,6.0,253.0
2023-05-16 05:00:00,0.0135,0.0084,32.0,0.0024,5.2,235.0
2023-05-16 06:00:00,0.0175,0.007,31.0,0.0026,2.6,263.0
2023-05-16 07:00:00,0.015,0.0118,57.0,0.0026,4.8,344.0
2023-05-16 08:00:00,0.0088,0.0191,50.0,0.0024,5.2,30.0
2023-05-16 09:00:00,0.007,0.0296,33.0,0.0024,5.5,89.0
2023-05-16 10:00:00,0.0063,0.037,18.0,0.0022,4.3,5.0
2023-05-16 11:00:00,0.0058,0.0401,25.0,0.0023,5.5,339.0
2023-05-16 12:00:00,0.0060999999999999,0.0426,21.0,0.0022,5.8,131.0
2023-05-16 13:00:00,0.0060999999999999,0.0458,14.5,0.0022,7.3,86.0
2023-05-16 14:00:00,0.0060999999999999,0.046,8.0,0.0023,9.1,93.0
2023-05-16 15:00:00,0.0060999999999999,0.0453999999999999,10.0,0.0021,10.3,88.0
2023-05-16 16:00:00,0.0064,0.0442,8.0,0.0021,10.9,75.0
2023-05-16 17:00:00,0.0063,0.0465,12.0,0.0022,10.0,89.0
2023-05-16 18:00:00,0.0088,0.0418,13.0,0.0021,9.0,41.0
2023-05-16 19:00:00,0.0104,0.0327999999999999,31.0,0.0022,4.6,349.0
2023-05-16 20:00:00,0.0109,0.0271,32.0,0.0021,3.1,298.0
2023-05-16 21:00:00,0.016,0.0169,30.0,0.0022,4.0,267.0
2023-05-16 22:00:00,0.0171,0.0109,48.0,0.0023,3.2,255.0
2023-05-16 23:00:00,0.018,0.0074,56.0,0.0024,3.5,286.0
2023-05-17 00:00:00,0.0159,0.0087,73.0,0.0024,1.9,196.0
2023-05-17 01:00:00,0.011,0.0098,42.0,0.0024,2.0,69.0
2023-05-17 02:00:00,0.0088,0.0136,38.0,0.0023,3.3,58.0
2023-05-17 03:00:00,0.0107,0.0099,25.0,0.0025,5.4,296.0
2023-05-17 04:00:00,0.0128,0.0070999999999999,34.0,0.0025,4.6,274.0
2023-05-17 05:00:00,0.0113,0.0076,39.0,0.0025,4.0,243.0
2023-05-17 06:00:00,0.0112,0.007,35.0,0.0026,3.4,261.0
2023-05-17 07:00:00,0.0114,0.0129,35.0,0.0026,5.1,329.0
2023-05-17 08:00:00,0.0089,0.0246,39.0,0.0025,5.8,309.0
2023-05-17 09:00:00,0.0081,0.0322,33.0,0.0025,4.9,303.0
2023-05-17 10:00:00,0.007,0.0438,29.0,0.0025,4.8,310.0
2023-05-17 11:00:00,0.007,0.0494,26.0,0.0025,6.8,44.0
2023-05-17 12:00:00,0.0066,0.0523,26.0,0.0025,8.5,104.0
2023-05-17 13:00:00,0.0069,0.0545,21.0,0.0026,7.8,83.0
2023-05-17 14:00:00,0.007,0.0544,20.0,0.0025,10.3,92.0
2023-05-17 15:00:00,0.0063,0.0412,17.5,0.0025,14.5,81.0
2023-05-17 16:00:00,0.0069,0.0387999999999999,15.0,0.0025,13.4,82.0
2023-05-17 17:00:00,0.0069,0.039,11.0,0.0024,13.4,71.0
2023-05-17 18:00:00,0.0084,0.0364,25.0,0.0025,11.8,51.0
2023-05-17 19:00:00,0.0112,0.0304,29.0,0.0025,7.8,67.0
2023-05-17 20:00:00,0.0105,0.0304,31.0,0.0032,11.7,74.0
2023-05-17 21:00:00,0.0063,0.0359,39.0,0.0031,21.5,75.0
2023-05-17 22:00:00,0.0067,0.0367,27.0,0.0031,14.1,79.0
2023-05-17 23:00:00,0.0088,0.0326,10.0,0.0032,7.7,64.0
2023-05-18 00:00:00,0.0081,0.0314,14.0,0.0032,5.2,1.0
2023-05-18 01:00:00,0.0104,0.0197,18.0,0.0033,2.7,258.0
2023-05-18 02:00:00,0.0095,0.0128,25.0,0.0034,3.5,226.0
2023-05-18 03:00:00,0.0093,0.0123,27.0,0.0033,2.5,240.0
2023-05-18 04:00:00,0.0125,0.0074,26.0,0.0036,2.3,52.0
2023-05-18 05:00:00,0.0095,0.0107,57.0,0.0035,2.5,105.0
2023-05-18 06:00:00,0.0075,0.0226,28.0,0.0034,5.2,76.0
2023-05-18 07:00:00,0.0083,0.0238,16.0,0.0034,6.7,48.0
2023-05-18 08:00:00,0.007,0.0258,28.0,0.0035,4.9,42.0
2023-05-18 09:00:00,0.007,0.0322,27.0,0.0026,5.3,92.0
2023-05-18 10:00:00,0.0070999999999999,0.0399,16.0,0.0024,7.4,70.0
2023-05-18 11:00:00,0.0062,0.0443,17.0,0.0025,14.1,75.0
2023-05-18 12:00:00,0.0060999999999999,0.0465,21.0,0.0024,16.1,68.0
2023-05-18 13:00:00,0.0059,0.0422,12.0,0.0025,12.1,112.0
2023-05-18 14:00:00,0.0072,0.0373,11.0,0.0027,10.3,100.0
2023-05-18 15:00:00,0.008,0.0356,22.0,0.0031,6.9,124.0
2023-05-18 16:00:00,0.0076,0.0356,20.0,0.0028,6.9,110.0
2023-05-18 17:00:00,0.0098,0.0322,15.0,0.0026,10.0,142.0
2023-05-18 18:00:00,0.008,0.0423,38.0,0.0024,9.5,101.0
2023-05-18 19:00:00,0.011,0.0335,16.0,0.0023,6.0,55.0
2023-05-18 20:00:00,0.0136999999999999,0.0198999999999999,33.0,0.0024,3.4,116.0
2023-05-18 21:00:00,0.012,0.0186,42.0,0.0023,3.5,206.0
2023-05-18 22:00:00,0.0181,0.0114,31.0,0.0023,6.7,59.0
2023-05-18 23:00:00,0.0106,0.0147,32.5,0.0023,5.8,253.0
2023-05-19 00:00:00,0.0114,0.0116,34.0,0.0023,3.8,344.0
2023-05-19 01:00:00,0.0111,0.0088,35.0,0.0023,6.3,127.0
2023-05-19 02:00:00,0.0098,0.0125,38.0,0.0023,6.6,81.0
2023-05-19 03:00:00,0.0087,0.0099,28.0,0.0023,4.2,24.0
2023-05-19 04:00:00,0.0079,0.0072,54.0,0.0024,2.6,289.0
2023-05-19 05:00:00,0.0099,0.0073,42.0,0.0025,3.6,22.0
2023-05-19 06:00:00,0.0093,0.0069,64.0,0.0025,2.8,117.0
2023-05-19 07:00:00,0.0096999999999999,0.0138,38.0,0.0024,3.3,44.0
2023-05-19 08:00:00,0.0083,0.0235,42.0,0.0022,5.2,340.0
2023-05-19 09:00:00,0.0098,0.0367,33.0,0.0022,5.5,52.0
2023-05-19 10:00:00,0.0098,0.0434,37.0,0.0024,8.5,92.0
2023-05-19 11:00:00,0.0072,0.0432,27.0,0.0026,9.2,67.0
2023-05-19 12:00:00,0.0063,0.039,26.0,0.0025,10.1,78.0
2023-05-19 13:00:00,0.0059,0.036,24.0,0.0023,12.3,81.0
2023-05-19 14:00:00,0.0058,0.0345,22.0,0.0022,12.2,93.0
2023-05-19 15:00:00,0.0057,0.0336,21.0,0.0021,11.3,106.0
2023-05-19 16:00:00,0.0057,0.0345,14.0,0.0021,12.3,108.0
2023-05-19 17:00:00,0.0054,0.0322,24.0,0.0021,13.1,110.0
2023-05-19 18:00:00,0.0073,0.031,22.0,0.0021,9.7,111.0
2023-05-19 19:00:00,0.0065,0.0296,27.0,0.0022,5.9,95.0
2023-05-19 20:00:00,0.0078,0.0241,30.0,0.0022,4.3,94.0
2023-05-19 21:00:00,0.0060999999999999,0.0201,38.0,0.0021,12.7,83.0
2023-05-19 22:00:00,0.0056,0.0181,24.0,0.0021,10.6,80.0
2023-05-19 23:00:00,0.0053,0.0181,18.0,0.0021,8.1,80.0
2023-05-20 00:00:00,0.0073,0.014,18.0,0.0021,4.9,64.0
2023-05-20 01:00:00,0.0076,0.0136,21.0,0.0022,3.8,38.0
2023-05-20 02:00:00,0.0057,0.014,24.0,0.0023,3.8,357.0
2023-05-20 03:00:00,0.0059,0.014,22.0,0.0021,2.0,7.0
2023-05-20 04:00:00,0.0054,0.0145,22.0,0.0021,1.4,212.0
2023-05-20 05:00:00,0.0066,0.0113,21.0,0.0021,1.6,275.0
2023-05-20 06:00:00,0.0087,0.0073,29.0,0.0022,1.7,270.0
2023-05-20 07:00:00,0.0089,0.0086,34.0,0.0023,2.5,336.0
2023-05-20 08:00:00,0.0067,0.0141999999999999,50.0,0.0022,3.7,352.0
2023-05-20 09:00:00,0.0081,0.0152,48.0,0.0021,7.0,11.0
2023-05-20 10:00:00,0.0076,0.0213,41.0,0.0021,14.9,350.0
2023-05-20 11:00:00,0.008,0.0289,21.0,0.0022,7.9,321.0
2023-05-20 12:00:00,0.0101999999999999,0.0215,13.0,0.0022,7.2,267.0
2023-05-20 13:00:00,0.0075,0.0272,19.0,0.0022,12.3,285.0
2023-05-20 14:00:00,0.0076,0.0252,9.0,0.002,11.0,248.0
2023-05-20 15:00:00,0.0096,0.0237,13.0,0.0021,9.9,264.0
2023-05-20 16:00:00,0.0112,0.0228,12.0,0.0022,8.2,271.0
2023-05-20 17:00:00,0.0121999999999999,0.021,24.0,0.0023,5.1,298.0
2023-05-20 18:00:00,0.0095,0.0198999999999999,23.0,0.0023,6.5,305.0
2023-05-20 19:00:00,0.0096,0.0224,20.0,0.0021,11.0,267.0
2023-05-20 20:00:00,0.0085,0.0243,19.0,0.0023,7.4,246.0
2023-05-20 21:00:00,0.009,0.0248,18.0,0.0022,7.3,254.0
2023-05-20 22:00:00,0.0116,0.0217,17.0,0.0021,4.3,269.0
2023-05-20 23:00:00,0.0096,0.0216,13.0,0.0022,5.3,237.0
2023-05-21 00:00:00,0.0133,0.0157,15.0,0.0022,3.8,259.0
2023-05-21 01:00:00,0.0159,0.0109,17.0,0.0022,2.5,273.0
2023-05-21 02:00:00,0.0134,0.0104,20.0,0.0023,4.4,282.0
2023-05-21 03:00:00,0.0125,0.0121,18.0,0.0023,3.2,278.0
2023-05-21 04:00:00,0.0115,0.0121999999999999,24.0,0.0022,3.5,248.0
2023-05-21 05:00:00,0.0136999999999999,0.0081999999999999,22.0,0.0023,2.6,257.0
2023-05-21 06:00:00,0.0138,0.0075,25.0,0.0024,2.1,253.0
2023-05-21 07:00:00,0.0113,0.012,36.0,0.0024,2.0,166.0
2023-05-21 08:00:00,0.0084,0.02,34.0,0.0024,7.0,263.0
2023-05-21 09:00:00,0.0063,0.0332999999999999,33.0,0.0026,6.0,304.0
2023-05-21 10:00:00,0.006,0.0378999999999999,48.0,0.0025,4.5,37.0
2023-05-21 11:00:00,0.0058,0.038,11.0,0.0024,6.8,46.0
2023-05-21 12:00:00,0.0056,0.0373,14.0,0.0023,9.0,67.0
2023-05-21 13:00:00,0.0059,0.0371,12.0,0.0022,12.6,83.0
2023-05-21 14:00:00,0.0058,0.0365,11.0,0.0021,12.7,82.0
2023-05-21 15:00:00,0.0056,0.0339,8.0,0.0022,13.0,104.0
2023-05-21 16:00:00,0.0055,0.034,5.0,0.0022,12.7,103.0
2023-05-21 17:00:00,0.0058,0.0332999999999999,7.0,0.0021,12.2,92.0
2023-05-21 18:00:00,0.0056,0.0324,6.5,0.0023,10.5,87.0
2023-05-21 19:00:00,0.0056,0.0301,6.0,0.0021,7.4,86.0
2023-05-21 20:00:00,0.0068,0.0233999999999999,10.0,0.0021,3.3,117.0
2023-05-21 21:00:00,0.01,0.0176,17.0,0.0022,3.7,44.0
2023-05-21 22:00:00,0.0096,0.0143,38.0,0.0023,2.7,91.0
2023-05-21 23:00:00,0.0075,0.0153,36.0,0.0022,3.7,105.0
2023-05-22 00:00:00,0.0078,0.0186999999999999,28.0,0.0023,3.0,121.0
2023-05-22 01:00:00,0.0089,0.0148,30.0,0.0023,1.6,8.0
2023-05-22 02:00:00,0.0099,0.0105,32.0,0.0024,2.1,358.0
2023-05-22 03:00:00,0.0073,0.0125,67.0,0.0024,1.5,20.0
2023-05-22 04:00:00,0.0076,0.0133,29.0,0.0024,3.7,68.0
2023-05-22 05:00:00,0.0079,0.0154,33.0,0.0023,4.3,73.0
2023-05-22 06:00:00,0.0065,0.0162,28.0,0.0023,2.7,107.0
2023-05-22 07:00:00,0.0065,0.0172,32.0,0.0023,3.5,175.0
2023-05-22 08:00:00,0.006,0.0226999999999999,23.0,0.0023,4.0,100.0
2023-05-22 09:00:00,0.0059,0.0271,25.0,0.0023,4.9,79.0
2023-05-22 10:00:00,0.0059,0.0324,18.0,0.0022,5.8,87.0
2023-05-22 11:00:00,0.0091,0.0476,18.0,0.0023,6.7,100.0
2023-05-22 12:00:00,0.0062,0.0381,31.0,0.0023,10.0,88.0
2023-05-22 13:00:00,0.0054,0.0326,16.0,0.0024,12.2,94.0
2023-05-22 14:00:00,0.0054,0.0321,12.0,0.0023,13.0,111.0
2023-05-22 15:00:00,0.0053,0.0335,10.0,0.0023,13.7,97.0
2023-05-22 16:00:00,0.0056,0.0359,14.0,0.0024,13.1,102.0
2023-05-22 17:00:00,0.0054,0.0331,14.0,0.0026,13.9,93.0
2023-05-22 18:00:00,0.0054,0.0313,12.0,0.0026,10.6,93.0
2023-05-22 19:00:00,0.0056,0.0272,16.0,0.0024,6.5,91.0
2023-05-22 20:00:00,0.0067,0.0225,11.0,0.0023,4.7,98.0
2023-05-22 21:00:00,0.0058,0.0237,13.5,0.0023,5.0,86.0
2023-05-22 22:00:00,0.0113,0.0133,16.0,0.0024,4.6,79.0
2023-05-22 23:00:00,0.0084,0.0147,41.0,0.0023,6.1,78.0
2023-05-23 00:00:00,0.008,0.0158,36.0,0.0023,5.8,45.0
2023-05-23 01:00:00,0.0075,0.016,34.0,0.0021,6.7,55.0
2023-05-23 02:00:00,0.0075,0.0159,29.0,0.0024,4.5,24.0
2023-05-23 03:00:00,0.0062,0.0154,52.0,0.0024,4.8,80.0
2023-05-23 04:00:00,0.0089,0.0121999999999999,29.0,0.0024,4.3,72.0
2023-05-23 05:00:00,0.0062,0.0101999999999999,24.0,0.0023,3.1,234.0
2023-05-23 06:00:00,0.0081999999999999,0.0075,16.0,0.0025,1.8,159.0
2023-05-23 07:00:00,0.0083,0.017,42.0,0.0024,4.5,106.0
2023-05-23 08:00:00,0.0062,0.0223,31.0,0.0023,6.0,100.0
2023-05-23 09:00:00,0.0064,0.0275,31.0,0.0023,7.8,79.0
2023-05-23 10:00:00,0.0058,0.0303,22.0,0.0023,11.1,77.0
2023-05-23 11:00:00,0.0056,0.0301999999999999,18.0,0.0022,14.4,96.0
2023-05-23 12:00:00,0.0053,0.0305,14.0,0.0024,14.9,88.0
2023-05-23 13:00:00,0.0053,0.0317,10.0,0.0023,14.2,104.0
2023-05-23 14:00:00,0.0059,0.0313,14.0,0.0023,15.5,94.0
2023-05-23 15:00:00,0.0054,0.0325,16.0,0.0023,15.6,91.0
2023-05-23 16:00:00,0.0055,0.0338,12.0,0.0024,15.9,102.0
2023-05-23 17:00:00,0.0063,0.0341,18.0,0.0024,16.7,112.0
2023-05-23 18:00:00,0.0064,0.0322999999999999,23.0,0.0027,13.4,104.0
2023-05-23 19:00:00,0.0057,0.0273999999999999,23.0,0.0025,9.5,89.0
2023-05-23 20:00:00,0.0056,0.0233,21.0,0.0025,7.5,85.0
2023-05-23 21:00:00,0.0062,0.0219,19.0,0.0024,12.9,73.0
2023-05-23 22:00:00,0.0055,0.0242,22.0,0.0024,15.6,76.0
2023-05-23 23:00:00,0.0052,0.0243,17.0,0.0024,10.5,84.0
2023-05-24 00:00:00,0.0065,0.0203999999999999,18.0,0.0025,7.3,70.0
2023-05-24 01:00:00,0.0065,0.0186999999999999,18.0,0.0024,5.8,80.0
2023-05-24 02:00:00,0.0078,0.0146,23.0,0.0025,6.0,46.0
2023-05-24 03:00:00,0.0064,0.0165,50.0,0.0024,5.8,46.0
2023-05-24 04:00:00,0.0058,0.0163,24.0,0.0024,2.7,114.0
2023-05-24 05:00:00,0.0057,0.0121,19.5,0.0025,1.6,187.0
2023-05-24 06:00:00,0.0060999999999999,0.0119,15.0,0.0025,2.0,136.0
2023-05-24 07:00:00,0.0056,0.017,14.0,0.0024,4.3,97.0
2023-05-24 08:00:00,0.0076,0.0261999999999999,19.0,0.0025,6.1,53.0
2023-05-24 09:00:00,0.0060999999999999,0.0258,32.0,0.0026,12.5,45.0
2023-05-24 10:00:00,0.0057,0.0243999999999999,39.0,0.0026,16.9,60.0
2023-05-24 11:00:00,0.0052,0.0281,31.0,0.0025,17.5,74.0
2023-05-24 12:00:00,0.0056,0.0294,22.0,0.0024,15.0,78.0
2023-05-24 13:00:00,0.0057,0.0303,27.0,0.0025,14.0,78.0
2023-05-24 14:00:00,0.0056,0.0316,21.0,0.0024,14.8,81.0
2023-05-24 15:00:00,0.0058,0.0308999999999999,15.0,0.0024,14.3,72.0
2023-05-24 16:00:00,0.0053,0.0308999999999999,21.0,0.0025,13.6,82.0
2023-05-24 17:00:00,0.0052,0.0304,15.0,0.0025,14.1,90.0
2023-05-24 18:00:00,0.0052,0.03,17.0,0.0024,10.2,103.0
2023-05-24 19:00:00,0.0057,0.0258,18.0,0.0025,6.7,102.0
2023-05-24 20:00:00,0.0057,0.0223,20.0,0.0025,9.0,89.0
2023-05-24 21:00:00,0.0052,0.0217,14.5,0.0025,15.7,81.0
2023-05-24 22:00:00,0.0053,0.0214,9.0,0.0024,14.8,82.0
2023-05-24 23:00:00,0.0057,0.0205,8.0,0.0024,11.9,81.0
2023-05-25 00:00:00,0.0048,0.0212,15.0,0.0024,8.9,84.0
2023-05-25 01:00:00,0.0047,0.0198999999999999,15.0,0.0024,8.5,73.0
2023-05-25 02:00:00,0.0064,0.0169,16.0,0.0025,7.3,53.0
2023-05-25 03:00:00,0.0064,0.0154,13.0,0.0025,8.6,57.0
2023-05-25 04:00:00,0.0078,0.0129,17.0,0.0025,6.3,57.0
2023-05-25 05:00:00,0.0085,0.0121,18.0,0.0025,6.9,68.0
2023-05-25 06:00:00,0.0059,0.0149,23.0,0.0025,8.0,78.0
2023-05-25 07:00:00,0.0067,0.0152,18.0,0.0025,9.6,75.0
2023-05-25 08:00:00,0.0053,0.018,15.0,0.0025,8.3,103.0
2023-05-25 09:00:00,0.0052,0.0216,12.0,0.0025,11.8,77.0
2023-05-25 10:00:00,0.0057,0.0233,21.0,0.00248,12.3,61.0
2023-05-25 11:00:00,0.0057,0.025,22.0,0.00246,12.8,63.0
2023-05-25 12:00:00,0.0050999999999999,0.0263,26.0,0.00244,11.7,86.0
2023-05-25 13:00:00,0.0052,0.0294,13.0,0.00242,14.4,85.0
2023-05-25 14:00:00,0.0053,0.0301999999999999,18.0,0.0024,13.9,82.0
2023-05-25 15:00:00,0.0053,0.03,15.5,0.0025,14.9,77.0
2023-05-25 16:00:00,0.0053,0.0296,13.0,0.0025,14.8,78.0
2023-05-25 17:00:00,0.0060999999999999,0.0286,17.0,0.0024,16.1,71.0
2023-05-25 18:00:00,0.0069,0.029,19.0,0.0025,16.9,62.0
2023-05-25 19:00:00,0.0068,0.0292,29.0,0.0024,14.8,74.0
2023-05-25 20:00:00,0.0074,0.028,25.0,0.0024,17.9,102.0
2023-05-25 21:00:00,0.0070999999999999,0.0266,28.0,0.0024,11.4,115.0
2023-05-25 22:00:00,0.0070999999999999,0.0252,21.0,0.0025,10.1,75.0
2023-05-25 23:00:00,0.0089,0.0216,14.0,0.0024,6.5,56.0
2023-05-26 00:00:00,0.0065,0.0251,26.0,0.0025,9.1,73.0
2023-05-26 01:00:00,0.0053,0.0247,16.0,0.0025,9.1,80.0
2023-05-26 02:00:00,0.0054,0.0213,12.0,0.0025,6.0,86.0
2023-05-26 03:00:00,0.0070999999999999,0.0165,14.0,0.0025,5.7,58.0
2023-05-26 04:00:00,0.0072,0.0159,15.0,0.0025,8.5,59.0
2023-05-26 05:00:00,0.0085,0.0121999999999999,17.0,0.0025,7.5,54.0
2023-05-26 06:00:00,0.0087,0.012,22.0,0.0025,8.3,61.0
2023-05-26 07:00:00,0.0059,0.0178,24.0,0.0025,11.1,68.0
2023-05-26 08:00:00,0.0047,0.0208,16.0,0.0025333333333333,13.5,94.0
2023-05-26 09:00:00,0.0057,0.0273,8.0,0.0025666666666666,13.7,111.0
2023-05-26 10:00:00,0.0053,0.0291,19.0,0.0026,14.2,85.0
2023-05-26 11:00:00,0.0055,0.0332999999999999,12.0,0.0026,14.4,78.0
2023-05-26 12:00:00,0.0053,0.0346,12.0,0.0025,15.6,75.0
2023-05-26 13:00:00,0.0050999999999999,0.0354,13.0,0.0025,14.7,91.0
2023-05-26 14:00:00,0.0054,0.035,13.0,0.0025,16.4,84.0
2023-05-26 15:00:00,0.0053,0.0346,14.0,0.0025,14.9,78.0
2023-05-26 16:00:00,0.0053,0.0352,12.0,0.0023,14.2,83.0
