,NO2,O3,PM10,SO2,WSR,WDV
2023-01-05 08:00:00,0.0443,0.005,87.0,0.0056,3.5,316.0
2023-01-05 09:00:00,0.0448999999999999,0.007,89.0,0.0077,2.8,236.0
2023-01-05 10:00:00,0.0507,0.011,143.0,0.0085,1.2,156.0
2023-01-05 11:00:00,0.0441,0.021,171.0,0.0076,5.2,38.0
2023-01-05 12:00:00,0.0172,0.043,149.0,0.0050999999999999,5.4,42.0
2023-01-05 13:00:00,0.0159,0.05,127.0,0.0044,4.2,64.0
2023-01-05 14:00:00,0.0228,0.051,92.0,0.0042,8.4,153.0
2023-01-05 15:00:00,0.019,0.06,102.0,0.0054,9.6,140.0
2023-01-05 16:00:00,0.0269,0.106,93.0,0.0336,11.4,146.0
2023-01-05 17:00:00,0.0177,0.074,111.0,0.0182,11.9,151.0
2023-01-05 18:00:00,0.0205,0.045,92.0,0.0054,10.3,142.0
2023-01-05 19:00:00,0.043,0.014,80.0,0.0059,7.3,145.0
2023-01-05 20:00:00,0.0469,0.008,111.0,0.005,8.2,145.0
2023-01-05 21:00:00,0.0315,0.015,120.0,0.0035,10.5,139.0
2023-01-05 22:00:00,0.0237,0.019,92.0,0.0032,9.8,143.0
2023-01-05 23:00:00,0.0182,0.021,74.0,0.0031,10.7,143.0
2023-01-06 00:00:00,0.0167,0.02,69.0,0.003,11.6,134.0
2023-01-06 01:00:00,0.0176,0.016,60.0,0.0029,5.3,113.0
2023-01-06 02:00:00,0.0168,0.014,70.0,0.0029,5.4,96.0
2023-01-06 03:00:00,0.0084,0.019,59.0,0.00295,6.3,145.0
2023-01-06 04:00:00,0.0094,0.018,48.0,0.003,2.1,156.0
2023-01-06 05:00:00,0.0067,0.022,53.0,0.0031,3.1,177.0
2023-01-06 06:00:00,0.0077,0.022,52.0,0.0029,1.8,186.0
2023-01-06 07:00:00,0.0123,0.018,51.0,0.0028,1.6,69.0
2023-01-06 08:00:00,0.0226,0.008,53.0,0.0028,5.2,90.0
2023-01-06 09:00:00,0.0219,0.012,77.0,0.0027,3.9,74.0
2023-01-06 10:00:00,0.0276,0.009,86.0,0.0029,4.9,128.0
2023-01-06 11:00:00,0.0273,0.015,103.0,0.0032,1.5,78.0
2023-01-06 12:00:00,0.0177,0.027,123.0,0.0033,5.0,58.0
2023-01-06 13:00:00,0.0171,0.035,91.0,0.0032,2.2,102.0
2023-01-06 14:00:00,0.0203,0.047,85.0,0.0031,4.5,159.0
2023-01-06 15:00:00,0.0130999999999999,0.046,102.0,0.003,6.9,154.0
2023-01-06 16:00:00,0.0109,0.039,79.0,0.0027,10.8,150.0
2023-01-06 17:00:00,0.0094,0.034,76.0,0.0026,11.6,156.0
2023-01-06 18:00:00,0.0158,0.029,73.0,0.0027,9.7,173.0
2023-01-06 19:00:00,0.0259,0.017,77.0,0.0028,8.8,146.0
2023-01-06 20:00:00,0.0373,0.008,98.0,0.003,6.8,145.0
2023-01-06 21:00:00,0.0431,0.005,118.0,0.003,3.3,120.0
2023-01-06 22:00:00,0.0422,0.005,164.0,0.0032,2.1,41.0
2023-01-06 23:00:00,0.0421,0.005,179.0,0.0032,3.3,63.0
2023-01-07 00:00:00,0.0278999999999999,0.009,207.0,0.0027,8.1,136.0
2023-01-07 01:00:00,0.0246,0.009,118.0,0.0027,7.5,124.0
2023-01-07 02:00:00,0.0162,0.011,106.0,0.0026,5.2,138.0
2023-01-07 03:00:00,0.0128,0.012,73.0,0.0025,2.7,85.0
2023-01-07 04:00:00,0.014,0.011,54.0,0.0026,2.6,39.0
2023-01-07 05:00:00,0.017,0.01,59.0,0.0026,4.0,321.0
2023-01-07 06:00:00,0.0201,0.009,68.0,0.0025,5.4,328.0
2023-01-07 07:00:00,0.0177,0.011,82.0,0.0025,4.6,330.0
2023-01-07 08:00:00,0.0228,0.006,82.0,0.0025499999999999,4.9,340.0
2023-01-07 09:00:00,0.026,0.008,93.0,0.0026,5.6,10.0
2023-01-07 10:00:00,0.0269,0.013,128.0,0.0026,6.9,16.0
2023-01-07 11:00:00,0.0128,0.024,124.0,0.00265,8.3,36.0
2023-01-07 12:00:00,0.0096,0.032,95.0,0.0027,8.5,35.0
2023-01-07 13:00:00,0.0073,0.036,78.0,0.003,11.3,43.0
2023-01-07 14:00:00,0.0076,0.038,69.0,0.003,7.4,76.0
2023-01-07 15:00:00,0.0096499999999999,0.039,63.0,0.003,7.300000000000001,95.0
2023-01-07 16:00:00,0.0116999999999999,0.04,57.0,0.003,7.2,114.0
2023-01-07 17:00:00,0.0126,0.038,81.0,0.0028,9.2,145.0
2023-01-07 18:00:00,0.0155,0.029,93.0,0.0033,12.5,141.0
2023-01-07 19:00:00,0.0153,0.023,102.0,0.0029,9.9,141.0
2023-01-07 20:00:00,0.0203999999999999,0.017,87.0,0.0026,6.4,68.0
2023-01-07 21:00:00,0.017,0.017,85.0,0.0025,8.7,19.0
2023-01-07 22:00:00,0.0148,0.017,72.0,0.0023,8.0,356.0
2023-01-07 23:00:00,0.0153,0.015,63.0,0.0023,4.2,2.0
2023-01-08 00:00:00,0.0136,0.018,73.0,0.0022,7.9,357.0
2023-01-08 01:00:00,0.009,0.022,64.0,0.0023,9.4,14.0
2023-01-08 02:00:00,0.0103,0.021,61.0,0.0023,5.7,22.0
2023-01-08 03:00:00,0.0134,0.017,65.0,0.0022666666666666,6.7,20.0
2023-01-08 04:00:00,0.0070999999999999,0.023,62.0,0.0022333333333333,8.5,7.0
2023-01-08 05:00:00,0.0072,0.024,53.0,0.0022,9.8,357.0
2023-01-08 06:00:00,0.007,0.024,54.0,0.0023,7.8,358.0
2023-01-08 07:00:00,0.0062,0.026,48.0,0.0023,10.4,8.0
2023-01-08 08:00:00,0.0073,0.025,54.0,0.0023333333333333,9.6,11.0
2023-01-08 09:00:00,0.0087,0.024,43.0,0.0023666666666666,10.4,16.0
2023-01-08 10:00:00,0.0079,0.024,51.0,0.0024,11.7,30.0
2023-01-08 11:00:00,0.0079,0.025,49.0,0.0024,10.0,27.0
2023-01-08 12:00:00,0.0078,0.027,50.0,0.0026,8.4,30.0
2023-01-08 13:00:00,0.0083,0.03,49.0,0.0027,7.2,36.0
2023-01-08 14:00:00,0.0057,0.033,51.0,0.0028,8.0,46.0
2023-01-08 15:00:00,0.0056,0.034,46.0,0.0032,5.6,91.0
2023-01-08 16:00:00,0.0092,0.035,52.0,0.0028,4.3,148.0
2023-01-08 17:00:00,0.0113,0.034,63.0,0.0028,8.0,170.0
2023-01-08 18:00:00,0.0139,0.032,68.0,0.004,9.9,159.0
2023-01-08 19:00:00,0.0144,0.026,73.0,0.0046,11.2,161.0
2023-01-08 20:00:00,0.0178,0.02,78.0,0.0036,9.3,154.0
2023-01-08 21:00:00,0.0209,0.015,77.0,0.0032,9.5,156.0
2023-01-08 22:00:00,0.021,0.014,79.0,0.0029,6.9,175.0
2023-01-08 23:00:00,0.0196,0.015,73.0,0.0028,6.1,156.0
2023-01-09 00:00:00,0.0203,0.014,64.0,0.0026,5.0,162.0
2023-01-09 01:00:00,0.0162,0.017,63.0,0.0026,7.0,140.0
2023-01-09 02:00:00,0.013,0.019,62.0,0.0027,10.4,122.0
2023-01-09 03:00:00,0.0112,0.024,61.0,0.0031,12.2,109.0
2023-01-09 04:00:00,0.0076,0.022,50.0,0.0026,9.6,144.0
2023-01-09 05:00:00,0.0095,0.02,40.0,0.0035,5.8,141.0
2023-01-09 06:00:00,0.0104,0.02,41.0,0.0050999999999999,6.6,140.0
2023-01-09 07:00:00,0.0179,0.016,44.0,0.015,6.1,142.0
2023-01-09 08:00:00,0.0203999999999999,0.018,60.0,0.0174,5.9,141.0
2023-01-09 09:00:00,0.0258,0.015,73.0,0.0076,3.2,86.0
2023-01-09 10:00:00,0.0291,0.018,86.0,0.0081999999999999,4.9,63.0
2023-01-09 11:00:00,0.032,0.024,107.0,0.0101999999999999,1.6,97.0
2023-01-09 12:00:00,0.0246,0.027,111.0,0.0060999999999999,5.4,168.0
2023-01-09 13:00:00,0.0161,0.035,93.0,0.0042,3.6,142.0
2023-01-09 14:00:00,0.0116,0.04,74.0,0.0034,5.8,162.0
2023-01-09 15:00:00,0.0130999999999999,0.041,67.0,0.0031,9.4,159.0
2023-01-09 16:00:00,0.0109,0.038,63.0,0.0032,10.5,172.0
2023-01-09 17:00:00,0.0115,0.039,67.0,0.0066,10.9,161.0
2023-01-09 18:00:00,0.0141,0.03,69.0,0.0058,8.6,153.0
2023-01-09 19:00:00,0.0181,0.021,68.0,0.0037,10.2,160.0
2023-01-09 20:00:00,0.0222,0.015,73.0,0.003,8.9,162.0
2023-01-09 21:00:00,0.026,0.012,78.0,0.0027,5.7,168.0
2023-01-09 22:00:00,0.0233,0.013,78.0,0.0027,5.7,167.0
2023-01-09 23:00:00,0.0229,0.012,68.0,0.0026,4.8,178.0
2023-01-10 00:00:00,0.0287,0.007,68.0,0.0023,2.6,88.0
2023-01-10 01:00:00,0.0321,0.005,83.0,0.0025,2.4,44.0
2023-01-10 02:00:00,0.0308999999999999,0.005,96.0,0.0025,1.4,42.0
2023-01-10 03:00:00,0.0326,0.005,96.0,0.0028,4.3,30.0
2023-01-10 04:00:00,0.0339,0.0052857142857142,152.0,0.0027,4.0,16.0
2023-01-10 05:00:00,0.0319,0.0055714285714285,166.0,0.0027,4.5,358.0
2023-01-10 06:00:00,0.0306,0.0058571428571428,128.0,0.003,3.8,317.0
2023-01-10 07:00:00,0.0318,0.0061428571428571,123.0,0.0033,2.2,294.0
2023-01-10 08:00:00,0.0327,0.0064285714285714,138.0,0.0035,4.0,230.0
2023-01-10 09:00:00,0.039,0.0067142857142857,179.0,0.0039,0.7,134.0
2023-01-10 10:00:00,0.0565,0.007,227.0,0.0046,0.9,212.0
2023-01-10 11:00:00,0.0692,0.012,213.0,0.0053,2.5,50.0
2023-01-10 12:00:00,0.0472999999999999,0.028,240.0,0.0052,1.2,105.0
2023-01-10 13:00:00,0.0375,0.044,186.0,0.0055,2.9,122.0
2023-01-10 14:00:00,0.0334,0.054,148.0,0.0056,3.3,104.0
2023-01-10 15:00:00,0.0254,0.071,132.0,0.004,5.4,166.0
2023-01-10 16:00:00,0.0215,0.061,115.0,0.0035,8.4,158.0
2023-01-10 17:00:00,0.0233,0.065,90.0,0.0037,11.2,152.0
2023-01-10 18:00:00,0.0222,0.05,95.0,0.0032,9.9,154.0
2023-01-10 19:00:00,0.0397,0.029,100.0,0.0034,8.1,142.0
2023-01-10 20:00:00,0.0445,0.014,127.0,0.003,8.0,162.0
2023-01-10 21:00:00,0.0411,0.011,101.0,0.0028,7.3,166.0
2023-01-10 22:00:00,0.0382999999999999,0.008,96.0,0.0028,5.0,173.0
2023-01-10 23:00:00,0.0389,0.005,95.0,0.0029,1.7,46.0
2023-01-11 00:00:00,0.0372,0.005,112.0,0.0027,4.7,17.0
2023-01-11 01:00:00,0.039,0.005,110.0,0.0033,3.9,327.0
2023-01-11 02:00:00,0.039,0.0055555555555555,157.0,0.0035,2.2,321.0
2023-01-11 03:00:00,0.0375,0.0061111111111111,157.0,0.0037,4.3,312.0
2023-01-11 04:00:00,0.0359,0.0066666666666666,123.0,0.0037,2.4,295.0
2023-01-11 05:00:00,0.0322999999999999,0.0072222222222222,102.0,0.0035,1.3,339.0
2023-01-11 06:00:00,0.0308999999999999,0.0077777777777777,96.0,0.0034,1.0,306.0
2023-01-11 07:00:00,0.036,0.0083333333333333,111.0,0.0035,3.9,343.0
2023-01-11 08:00:00,0.0382999999999999,0.0088888888888888,148.0,0.0038,3.2,307.0
2023-01-11 09:00:00,0.0425,0.0094444444444444,168.0,0.0040999999999999,3.1,10.0
2023-01-11 10:00:00,0.0453,0.01,183.0,0.0059,2.3,248.0
2023-01-11 11:00:00,0.0602,0.012,176.0,0.0101,2.7,248.0
2023-01-11 12:00:00,0.0582,0.025,217.0,0.0065,3.3,57.0
2023-01-11 13:00:00,0.0673,0.038,189.0,0.0065,5.2,127.0
2023-01-11 14:00:00,0.0502,0.052,187.0,0.0060999999999999,8.3,167.0
2023-01-11 15:00:00,0.0343,0.068,147.0,0.0046,9.2,150.0
2023-01-11 16:00:00,0.0211,0.065,122.0,0.0034,10.9,163.0
2023-01-11 17:00:00,0.0182,0.061,98.0,0.0050999999999999,12.0,162.0
2023-01-11 18:00:00,0.0296,0.054,89.0,0.0069,10.9,154.0
2023-01-11 19:00:00,0.0429,0.032,125.0,0.0070999999999999,8.8,139.0
2023-01-11 20:00:00,0.0622999999999999,0.014,150.0,0.0050999999999999,3.9,118.0
2023-01-11 21:00:00,0.0672,0.006,186.0,0.0049,1.6,70.0
2023-01-11 22:00:00,0.0629,0.005,236.0,0.0044,0.6,108.0
2023-01-11 23:00:00,0.0721,0.005,241.0,0.0045,4.1,240.0
2023-01-12 00:00:00,0.0688,0.005,239.0,0.0047,2.4,9.0
2023-01-12 01:00:00,0.0546,0.004,294.0,0.0050999999999999,3.4,11.0
2023-01-12 02:00:00,0.0542999999999999,0.005,244.0,0.0060999999999999,5.5,313.0
2023-01-12 03:00:00,0.0441,0.004,207.0,0.0062,5.8,325.0
2023-01-12 04:00:00,0.0358,0.008,144.0,0.0062,5.5,298.0
2023-01-12 05:00:00,0.0434,0.006,106.0,0.0056,5.3,267.0
2023-01-12 06:00:00,0.0273999999999999,0.015,148.0,0.0050999999999999,12.7,17.0
2023-01-12 07:00:00,0.008,0.029,480.0,0.0031,21.4,16.0
2023-01-12 08:00:00,0.0115,0.028,623.0,0.0023,18.8,12.0
2023-01-12 09:00:00,0.0103,0.03,331.0,0.0027,19.4,18.0
2023-01-12 10:00:00,0.0075,0.034,252.0,0.0027,20.4,21.0
2023-01-12 11:00:00,0.006,0.038,199.0,0.0023,20.7,38.0
2023-01-12 12:00:00,0.0052,0.038,126.0,0.0023,18.5,39.0
2023-01-12 13:00:00,0.0054,0.039,67.0,0.0022,16.5,38.0
2023-01-12 14:00:00,0.0056,0.039,55.0,0.0021,13.5,31.0
2023-01-12 15:00:00,0.0055,0.04,44.0,0.0023,11.0,43.0
2023-01-12 16:00:00,0.0056,0.039,54.0,0.0022,12.9,44.0
2023-01-12 17:00:00,0.0060999999999999,0.037,62.0,0.0024,14.7,49.0
2023-01-12 18:00:00,0.0088,0.035,61.0,0.0026,14.2,51.0
2023-01-12 19:00:00,0.0136,0.03,71.0,0.0029,12.7,46.0
2023-01-12 20:00:00,0.0128,0.03,81.0,0.0036,11.5,28.0
2023-01-12 21:00:00,0.0182,0.025,59.0,0.0027,8.4,24.0
2023-01-12 22:00:00,0.0176,0.025,56.0,0.0023,5.7,358.0
2023-01-12 23:00:00,0.0141,0.027,54.0,0.0031,7.3,26.0
2023-01-13 00:00:00,0.0106,0.029,50.0,0.011,10.0,32.0
2023-01-13 01:00:00,0.0111,0.028,43.0,0.0026,8.1,17.0
2023-01-13 02:00:00,0.0078,0.03,39.0,0.0024,6.5,333.0
2023-01-13 03:00:00,0.0163,0.024,36.0,0.0023,7.0,346.0
2023-01-13 04:00:00,0.01,0.028,41.0,0.0024,5.2,358.0
2023-01-13 05:00:00,0.0136,0.024,35.0,0.0024,2.9,6.0
2023-01-13 06:00:00,0.0266,0.014,40.0,0.0029,3.4,335.0
2023-01-13 07:00:00,0.0349,0.008,54.0,0.0032,5.5,337.0
2023-01-13 08:00:00,0.036,0.008,64.0,0.0028,6.1,343.0
2023-01-13 09:00:00,0.0255,0.017,74.0,0.0028,8.4,14.0
2023-01-13 10:00:00,0.0157,0.025,65.0,0.00365,7.7,17.0
2023-01-13 11:00:00,0.0107,0.031,56.0,0.0045,4.8,60.0
2023-01-13 12:00:00,0.01025,0.033,51.5,0.0039,3.4,49.5
2023-01-13 13:00:00,0.0098,0.035,47.0,0.0033,2.0,39.0
2023-01-13 14:00:00,0.0138,0.037,45.0,0.0036,2.9,157.0
2023-01-13 15:00:00,0.0156,0.042,59.0,0.0034,5.1,157.0
2023-01-13 16:00:00,0.0179,0.057,60.0,0.007,6.8,124.0
2023-01-13 17:00:00,0.0169,0.06,76.0,0.0161,9.3,158.0
2023-01-13 18:00:00,0.0186999999999999,0.064,81.0,0.0867,11.1,150.0
2023-01-13 19:00:00,0.0223,0.032,104.0,0.0257,12.5,148.0
2023-01-13 20:00:00,0.0301,0.018,91.0,0.0050999999999999,10.4,162.0
2023-01-13 21:00:00,0.0251,0.02,88.0,0.0036,10.1,158.0
2023-01-13 22:00:00,0.0219,0.022,67.0,0.0027,9.4,159.0
2023-01-13 23:00:00,0.0229,0.02,59.0,0.0029,8.2,146.0
2023-01-14 00:00:00,0.0281,0.016,61.0,0.0028,8.9,136.0
2023-01-14 01:00:00,0.0178,0.023,62.0,0.0028,6.6,146.0
2023-01-14 02:00:00,0.0232,0.019,58.0,0.003,6.1,134.0
2023-01-14 03:00:00,0.0341,0.009,62.0,0.0045,3.9,91.0
2023-01-14 04:00:00,0.0313,0.01,106.0,0.0040999999999999,4.5,56.0
2023-01-14 05:00:00,0.034,0.008,80.0,0.004,4.2,54.0
2023-01-14 06:00:00,0.0359,0.006,64.0,0.0042,3.0,13.0
2023-01-14 07:00:00,0.0368999999999999,0.005,57.0,0.0040999999999999,3.9,32.0
2023-01-14 08:00:00,0.0391,0.005,80.0,0.0038,4.1,26.0
2023-01-14 09:00:00,0.0362,0.01,74.0,0.0049,3.9,47.0
2023-01-14 10:00:00,0.0354,0.014,82.0,0.0062,5.5,59.0
2023-01-14 11:00:00,0.0373999999999999,0.019,95.0,0.0055,4.0,117.0
2023-01-14 12:00:00,0.0256,0.029,112.0,0.0034,6.5,147.0
2023-01-14 13:00:00,0.0106,0.04,90.0,0.0027,8.0,147.0
2023-01-14 14:00:00,0.0116999999999999,0.043,67.0,0.0027,8.9,158.0
2023-01-14 15:00:00,0.0094,0.042,67.0,0.0026,9.8,154.0
2023-01-14 16:00:00,0.0103,0.039,65.0,0.0031,11.8,152.0
2023-01-14 17:00:00,0.0115,0.037,71.0,0.0036,13.2,145.0
2023-01-14 18:00:00,0.0121999999999999,0.035,84.0,0.0036,13.3,151.0
2023-01-14 19:00:00,0.0197,0.028,79.0,0.0033,11.3,148.0
2023-01-14 20:00:00,0.0283,0.019,85.0,0.0029,8.8,146.0
2023-01-14 21:00:00,0.0336,0.014,91.0,0.003,7.8,141.0
2023-01-14 22:00:00,0.0429,0.008,112.0,0.0031,6.2,155.0
2023-01-14 23:00:00,0.0425,0.007,129.0,0.0035,3.1,73.0
2023-01-15 00:00:00,0.0255,0.014,124.0,0.0128,6.3,135.0
2023-01-15 01:00:00,0.025,0.013,89.0,0.006,4.4,117.0
2023-01-15 02:00:00,0.0229,0.013,84.0,0.0085,5.7,49.0
2023-01-15 03:00:00,0.0195,0.014,68.0,0.0060999999999999,5.8,41.0
2023-01-15 04:00:00,0.0189,0.014,56.0,0.0052,3.0,354.0
2023-01-15 05:00:00,0.0245,0.01,51.0,0.0046,5.5,352.0
2023-01-15 06:00:00,0.0223,0.011,52.0,0.0040999999999999,4.7,335.0
2023-01-15 07:00:00,0.0278999999999999,0.008,49.0,0.0045,4.5,346.0
2023-01-15 08:00:00,0.0306999999999999,0.006,55.0,0.0048,2.8,340.0
2023-01-15 09:00:00,0.0264,0.011,62.0,0.0059,3.2,17.0
2023-01-15 10:00:00,0.0271,0.015,81.0,0.0062,4.6,341.0
2023-01-15 11:00:00,0.0259,0.022,91.0,0.006,1.6,42.0
2023-01-15 12:00:00,0.0238999999999999,0.031,106.0,0.0050999999999999,2.6,168.0
2023-01-15 13:00:00,0.0301,0.038,117.0,0.0060999999999999,7.2,167.0
